Input_Current,Temperature,vd,vg,vs,i_source,v_source,p_source,Io,gm1,gds1,vt,vdsat,cgd1,cgs1,gain_db,freq,s11_db,nf_db,iip3_dbm
0.00033132952783907393,5.714285714285715,0.8248557,0.3572456,0.1220065,0.0007869196,1.0,0.0007869196,0.0004555357,0.01087793,0.001188849,0.4278565,0.04182573,1.164333e-13,7.664284000000001e-14,10.39173,1000000000.0,-13.1098,4.704271,-6.596871890895599
0.00033132952783907393,17.142857142857146,0.8240938,0.3484542,0.1225365,0.0007889015,1.0,0.0007889015,0.0004575156,0.01053875,0.001157195,0.4189906,0.0435687,1.17456e-13,7.656897e-14,10.19039,1000000000.0,-12.8661,4.867727,-6.422918545379062
0.00033132952783907393,28.57142857142857,0.8233275,0.3397365,0.1230696,0.0007908947,1.0,0.0007908947,0.0004595068,0.01021958,0.001127522,0.4101279,0.04530748,1.184439e-13,7.649792e-14,9.99362,1000000000.0,-12.6329,5.030495,-6.247763305396731
0.00033132952783907393,40.0,0.8225555,0.3310886,0.1236066,0.0007929029,1.0,0.0007929029,0.0004615133,0.009919292,0.001099719,0.4012689,0.04704101,1.193978e-13,7.642962e-14,9.80168,1000000000.0,-12.4102,5.192214,-6.071984879978231
0.00033132952783907393,51.42857142857143,0.8217763,0.3225074,0.1241487,0.0007949299,1.0,0.0007949299,0.0004635384,0.009636751,0.001073673,0.392414,0.04876817,1.203185e-13,7.636397999999999e-14,9.614745,1000000000.0,-12.1978,5.352588,-5.896056728554093
0.00033132952783907393,62.85714285714286,0.8209883,0.3139906,0.1246969,0.0007969796,1.0,0.0007969796,0.0004655863,0.00937082,0.001049274,0.3835634,0.05048781,1.2120720000000002e-13,7.63009e-14,9.432923,1000000000.0,-11.9955,5.511368,-5.720359743936342
0.00033132952783907393,74.28571428571429,0.82019,0.3055364,0.1252523,0.0007990562,1.0,0.0007990562,0.0004676613,0.009120409,0.001026417,0.3747177,0.05219867,1.22065e-13,7.624027e-14,9.256276,1000000000.0,-11.8031,5.668346,-5.545175880017723
0.00033132952783907393,85.71428571428572,0.8193796,0.2971435,0.1258161,0.0008011643,1.0,0.0008011643,0.0004697678,0.008884485,0.001005004,0.3658773,0.05389944,1.228931e-13,7.618198999999999e-14,9.084839,1000000000.0,-11.6202,5.823349,-5.370764254409295
0.00033132952783907393,97.14285714285714,0.8185552,0.2888112,0.1263897,0.0008033088,1.0,0.0008033088,0.0004719109,0.008662087,0.0009849464,0.3570427,0.05558872,1.236929e-13,7.612596e-14,8.918625,1000000000.0,-11.4463,5.97623,-5.197328771986996
0.00033132952783907393,108.57142857142858,0.8177146,0.2805394,0.1269745,0.0008054953,1.0,0.0008054953,0.0004740962,0.008452327,0.0009661608,0.3482145,0.05726498,1.244656e-13,7.607207e-14,8.75764,1000000000.0,-11.281,6.126867,-5.025027964281378
0.00033132952783907393,120.0,0.8168555,0.2723286,0.1275722,0.00080773,1.0,0.00080773,0.0004763298,0.008254394,0.0009485725,0.3393934,0.0589266,1.252125e-13,7.602022e-14,8.601889,1000000000.0,-11.1241,6.275152,-4.8539978389202645
