Iteration No,Rd,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Ibias,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Alo,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rbias2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rbias3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,
114,Rd,-1.1317417899184477e-05,0.0,0.0,0.0,3.4751431793558534e-06,-1.4792561078539322e-05,0.0,0.0,Ibias,42.38740224765359,0.0,0.0,0.0,0.0,42.38740224765359,0.0,0.0,W1,4.446877852116271,0.0,0.0,0.0,0.0,4.446877852116271,0.0,0.0,W2,256.2319208936263,0.0,0.0,0.0,0.0,256.2319208936263,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.518787407599931e-06,4.008544466030474e-06,0.0,0.0,1.5549187252312832e-06,-2.0446757836618262e-06,0.0,0.0,Rbias3,2.1614507000627595e-06,0.0,0.0,0.0,0.0,2.1614507000627595e-06,0.0,0.0,
115,Rd,-1.3606724086708771e-05,0.0,0.0,0.0,1.1462717211228782e-06,-1.4752995807832051e-05,0.0,0.0,Ibias,42.450337279457514,0.0,0.0,0.0,0.0,42.450337279457514,0.0,0.0,W1,4.681012189031451,0.0,0.0,0.0,0.0,4.681012189031451,0.0,0.0,W2,255.85483164441308,0.0,0.0,0.0,0.0,255.85483164441308,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.541833418000827e-06,4.085406132024249e-06,0.0,0.0,1.506507001612563e-06,-2.0500797156359857e-06,0.0,0.0,Rbias3,2.1629819891646806e-06,0.0,0.0,0.0,0.0,2.1629819891646806e-06,0.0,0.0,
116,Rd,-1.2933248273226596e-05,0.0,0.0,0.0,1.7788623288467612e-06,-1.4712110602071947e-05,0.0,0.0,Ibias,42.50961520625677,0.0,0.0,0.0,0.0,42.50961520625677,0.0,0.0,W1,4.915160124185538,0.0,0.0,0.0,0.0,4.915160124185538,0.0,0.0,W2,255.5021364856848,0.0,0.0,0.0,0.0,255.5021364856848,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.527266975464341e-06,4.034361389867583e-06,0.0,0.0,1.5482755558306325e-06,-2.0553699702338556e-06,0.0,0.0,Rbias3,2.1648320182226882e-06,0.0,0.0,0.0,0.0,2.1648320182226882e-06,0.0,0.0,
117,Rd,-1.4671728764572146e-05,0.0,0.0,0.0,0.0,-1.4671728764572146e-05,0.0,0.0,Ibias,42.573625102365405,0.0,0.0,0.0,0.0,42.573625102365405,0.0,0.0,W1,5.163951976176987,0.0,0.0,0.0,0.0,5.163951976176987,0.0,0.0,W2,255.11992356977285,0.0,0.0,0.0,0.0,255.11992356977285,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.3302561229868903e-06,3.955685949215692e-06,0.0,0.0,1.435425320025479e-06,-2.060855146254305e-06,0.0,0.0,Rbias3,2.16639434111446e-06,0.0,0.0,0.0,0.0,2.16639434111446e-06,0.0,0.0,
118,Rd,-1.4112557300622186e-05,0.0,0.0,0.0,5.177940952678641e-07,-1.4630351395890452e-05,0.0,0.0,Ibias,42.63146348495201,0.0,0.0,0.0,0.0,42.63146348495201,0.0,0.0,W1,5.383501934002106,0.0,0.0,0.0,0.0,5.383501934002106,0.0,0.0,W2,254.73664148220547,0.0,0.0,0.0,0.0,254.73664148220547,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.2872827417740965e-06,3.883387432923135e-06,0.0,0.0,1.4699682162645466e-06,-2.0660729074135804e-06,0.0,0.0,Rbias3,2.167999640258655e-06,0.0,0.0,0.0,0.0,2.167999640258655e-06,0.0,0.0,
119,Rd,-1.1222385451243482e-05,0.0,0.0,0.0,3.3691391586830694e-06,-1.4591524609927558e-05,0.0,0.0,Ibias,42.686348858313366,0.0,0.0,0.0,0.0,42.686348858313366,0.0,0.0,W1,5.603066816558855,0.0,0.0,0.0,0.0,5.603066816558855,0.0,0.0,W2,254.37821509154844,0.0,0.0,0.0,0.0,254.37821509154844,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.336029901729381e-06,3.8607935965638025e-06,0.0,0.0,1.546215334865772e-06,-2.070979029700194e-06,0.0,0.0,Rbias3,2.169639337704604e-06,0.0,0.0,0.0,0.0,2.169639337704604e-06,0.0,0.0,
120,Rd,-5.1493369182034135e-06,0.0,0.0,0.0,9.398533853667231e-06,-1.4547870771871248e-05,0.0,0.0,Ibias,42.738215792056096,0.0,0.0,0.0,0.0,42.738215792056096,0.0,0.0,W1,5.80801643673442,0.0,0.0,0.0,0.0,5.80801643673442,0.0,0.0,W2,254.06971970664364,0.0,0.0,0.0,0.0,254.06971970664364,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.921004012887531e-06,4.240796750870962e-06,0.0,0.0,1.7560059833814488e-06,-2.0757987213648556e-06,0.0,0.0,Rbias3,2.1716384441864097e-06,0.0,0.0,0.0,0.0,2.1716384441864097e-06,0.0,0.0,
121,Rd,-1.451435809600458e-05,0.0,0.0,0.0,0.0,-1.451435809600458e-05,0.0,0.0,Ibias,42.81371610871207,0.0,0.0,0.0,0.0,42.81371610871207,0.0,0.0,W1,6.071502127108417,0.0,0.0,0.0,0.0,6.071502127108417,0.0,0.0,W2,253.68352847256355,0.0,0.0,0.0,0.0,253.68352847256355,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.971634341961442e-06,4.5809321982927055e-06,0.0,0.0,1.4729043697287253e-06,-2.0822022260600233e-06,0.0,0.0,Rbias3,2.173116853825237e-06,0.0,0.0,0.0,0.0,2.173116853825237e-06,0.0,0.0,
122,Rd,-1.4479615970733304e-05,0.0,0.0,0.0,0.0,-1.4479615970733304e-05,0.0,0.0,Ibias,42.88555133110744,0.0,0.0,0.0,0.0,42.88555133110744,0.0,0.0,W1,6.335006715482822,0.0,0.0,0.0,0.0,6.335006715482822,0.0,0.0,W2,253.2962378874973,0.0,0.0,0.0,0.0,253.2962378874973,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.34251815251269e-06,4.165551903795187e-06,0.0,0.0,1.2655976350721498e-06,-2.088631386354652e-06,0.0,0.0,Rbias3,2.1746521828796095e-06,0.0,0.0,0.0,0.0,2.1746521828796095e-06,0.0,0.0,
123,Rd,-1.4438462953554688e-05,0.0,0.0,0.0,0.0,-1.4438462953554688e-05,0.0,0.0,Ibias,42.937569155110495,0.0,0.0,0.0,0.0,42.937569155110495,0.0,0.0,W1,6.554639985580767,0.0,0.0,0.0,0.0,6.554639985580767,0.0,0.0,W2,252.93716263027727,0.0,0.0,0.0,0.0,252.93716263027727,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.5528447459642713e-06,4.231201762680093e-06,0.0,0.0,1.415157432632378e-06,-2.093514449348225e-06,0.0,0.0,Rbias3,2.1764834266294086e-06,0.0,0.0,0.0,0.0,2.1764834266294086e-06,0.0,0.0,
124,Rd,-1.4397380989444208e-05,0.0,0.0,0.0,0.0,-1.4397380989444208e-05,0.0,0.0,Ibias,42.99183980378569,0.0,0.0,0.0,0.0,42.99183980378569,0.0,0.0,W1,6.774291374020069,0.0,0.0,0.0,0.0,6.774291374020069,0.0,0.0,W2,252.5993705193473,0.0,0.0,0.0,0.0,252.5993705193473,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.5900182311953094e-06,4.189363880016625e-06,0.0,0.0,1.4994159177968209e-06,-2.098761566618136e-06,0.0,0.0,Rbias3,2.1783515554213535e-06,0.0,0.0,0.0,0.0,2.1783515554213535e-06,0.0,0.0,
125,Rd,-1.3530101407092905e-05,0.0,0.0,0.0,8.283342771256857e-07,-1.4358435684219593e-05,0.0,0.0,Ibias,43.04722064446694,0.0,0.0,0.0,0.0,43.04722064446694,0.0,0.0,W1,6.9939613101755,0.0,0.0,0.0,0.0,6.9939613101755,0.0,0.0,W2,252.26113950296863,0.0,0.0,0.0,0.0,252.26113950296863,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.6088337161334407e-06,4.135178072188378e-06,0.0,0.0,1.577805546917216e-06,-2.1041499029721536e-06,0.0,0.0,Rbias3,2.1801974843342626e-06,0.0,0.0,0.0,0.0,2.1801974843342626e-06,0.0,0.0,
126,Rd,-1.4320008068387526e-05,0.0,0.0,0.0,0.0,-1.4320008068387526e-05,0.0,0.0,Ibias,43.11159889553208,0.0,0.0,0.0,0.0,43.11159889553208,0.0,0.0,W1,7.242916108547276,0.0,0.0,0.0,0.0,7.242916108547276,0.0,0.0,W2,251.89240769333173,0.0,0.0,0.0,0.0,251.89240769333173,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.4109305175921348e-06,4.0123811300351085e-06,0.0,0.0,1.5083531173588054e-06,-2.1098037298018043e-06,0.0,0.0,Rbias3,2.181778682778881e-06,0.0,0.0,0.0,0.0,2.181778682778881e-06,0.0,0.0,
127,Rd,-1.0714089409064072e-05,0.0,0.0,0.0,3.564816570474574e-06,-1.4278905979537645e-05,0.0,0.0,Ibias,43.16375301932662,0.0,0.0,0.0,0.0,43.16375301932662,0.0,0.0,W1,7.462627071925443,0.0,0.0,0.0,0.0,7.462627071925443,0.0,0.0,W2,251.55215028345236,0.0,0.0,0.0,0.0,251.55215028345236,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.6300171034487583e-06,4.078332986291411e-06,0.0,0.0,1.6665124782387538e-06,-2.1148283610813913e-06,0.0,0.0,Rbias3,2.183590497749913e-06,0.0,0.0,0.0,0.0,2.183590497749913e-06,0.0,0.0,
128,Rd,-7.7835364534202e-06,0.0,0.0,0.0,6.456633154442966e-06,-1.4240169607863167e-05,0.0,0.0,Ibias,43.22030699257996,0.0,0.0,0.0,0.0,43.22030699257996,0.0,0.0,W1,7.682360095347716,0.0,0.0,0.0,0.0,7.682360095347716,0.0,0.0,W2,251.18864450128896,0.0,0.0,0.0,0.0,251.18864450128896,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,4.030179910352807e-06,4.412332345790486e-06,0.0,0.0,1.7379707247711543e-06,-2.120123160208838e-06,0.0,0.0,Rbias3,2.1853779779461743e-06,0.0,0.0,0.0,0.0,2.1853779779461743e-06,0.0,0.0,
129,Rd,-1.4205259962609475e-05,0.0,0.0,0.0,0.0,-1.4205259962609475e-05,0.0,0.0,Ibias,43.29176613032687,0.0,0.0,0.0,0.0,43.29176613032687,0.0,0.0,W1,7.946012892955804,0.0,0.0,0.0,0.0,7.946012892955804,0.0,0.0,W2,250.84970122433984,0.0,0.0,0.0,0.0,250.84970122433984,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,4.1049497846235395e-06,4.682378692805678e-06,0.0,0.0,1.5490604330778706e-06,-2.1264893412600095e-06,0.0,0.0,Rbias3,2.18698630940343e-06,0.0,0.0,0.0,0.0,2.18698630940343e-06,0.0,0.0,
130,Rd,-1.4173168290752434e-05,0.0,0.0,0.0,0.0,-1.4173168290752434e-05,0.0,0.0,Ibias,43.364766413559884,0.0,0.0,0.0,0.0,43.364766413559884,0.0,0.0,W1,8.224325780838916,0.0,0.0,0.0,0.0,8.224325780838916,0.0,0.0,W2,250.50692122695133,0.0,0.0,0.0,0.0,250.50692122695133,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.3692721948909595e-06,4.209130776599781e-06,0.0,0.0,1.2933028275574402e-06,-2.133161409266272e-06,0.0,0.0,Rbias3,2.1884668448031858e-06,0.0,0.0,0.0,0.0,2.1884668448031858e-06,0.0,0.0,
131,Rd,-1.4134650894157109e-05,0.0,0.0,0.0,0.0,-1.4134650894157109e-05,0.0,0.0,Ibias,43.412929477654984,0.0,0.0,0.0,0.0,43.412929477654984,0.0,0.0,W1,8.429495311824532,0.0,0.0,0.0,0.0,8.429495311824532,0.0,0.0,W2,250.16321741887486,0.0,0.0,0.0,0.0,250.16321741887486,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.6889438192570624e-06,4.3387696802541e-06,0.0,0.0,1.4882673783671386e-06,-2.138093239364145e-06,0.0,0.0,Rbias3,2.1904272046373777e-06,0.0,0.0,0.0,0.0,2.1904272046373777e-06,0.0,0.0,
132,Rd,-1.4098383098584929e-05,0.0,0.0,0.0,0.0,-1.4098383098584929e-05,0.0,0.0,Ibias,43.47085981725226,0.0,0.0,0.0,0.0,43.47085981725226,0.0,0.0,W1,8.649321601785156,0.0,0.0,0.0,0.0,8.649321601785156,0.0,0.0,W2,249.84448619660316,0.0,0.0,0.0,0.0,249.84448619660316,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.6561687900604865e-06,4.274710017240378e-06,0.0,0.0,1.525163360132532e-06,-2.1437045873124545e-06,0.0,0.0,Rbias3,2.1922266506039216e-06,0.0,0.0,0.0,0.0,2.1922266506039216e-06,0.0,0.0,
133,Rd,-1.4060013771402227e-05,0.0,0.0,0.0,0.0,-1.4060013771402227e-05,0.0,0.0,Ibias,43.52670120718483,0.0,0.0,0.0,0.0,43.52670120718483,0.0,0.0,W1,8.88380716777624,0.0,0.0,0.0,0.0,8.88380716777624,0.0,0.0,W2,249.52499562406587,0.0,0.0,0.0,0.0,249.52499562406587,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.6770360262085613e-06,4.2390530216450354e-06,0.0,0.0,1.5872285171569444e-06,-2.1492455125934034e-06,0.0,0.0,Rbias3,2.1940706138281745e-06,0.0,0.0,0.0,0.0,2.1940706138281745e-06,0.0,0.0,
134,Rd,-1.314078218971173e-05,0.0,0.0,0.0,8.829246428431965e-07,-1.4023706832555125e-05,0.0,0.0,Ibias,43.58300509142329,0.0,0.0,0.0,0.0,43.58300509142329,0.0,0.0,W1,9.103682755844002,0.0,0.0,0.0,0.0,9.103682755844002,0.0,0.0,W2,249.17858114016892,0.0,0.0,0.0,0.0,249.17858114016892,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.689006642358812e-06,4.194531864347304e-06,0.0,0.0,1.6492522098065797e-06,-2.15477743179504e-06,0.0,0.0,Rbias3,2.195812125620932e-06,0.0,0.0,0.0,0.0,2.195812125620932e-06,0.0,0.0,
135,Rd,-1.0889032732523183e-05,0.0,0.0,0.0,3.0967096189768826e-06,-1.3985742351501064e-05,0.0,0.0,Ibias,43.640526534011975,0.0,0.0,0.0,0.0,43.640526534011975,0.0,0.0,W1,9.338220330862812,0.0,0.0,0.0,0.0,9.338220330862812,0.0,0.0,W2,248.85762082907598,0.0,0.0,0.0,0.0,248.85762082907598,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.817507877075145e-06,4.264059733296644e-06,0.0,0.0,1.7137585085099162e-06,-2.160310364731432e-06,0.0,0.0,Rbias3,2.1976453339473627e-06,0.0,0.0,0.0,0.0,2.1976453339473627e-06,0.0,0.0,
136,Rd,-1.1491959266362221e-05,0.0,0.0,0.0,2.457336344071452e-06,-1.3949295610434072e-05,0.0,0.0,Ibias,43.700975715696835,0.0,0.0,0.0,0.0,43.700975715696835,0.0,0.0,W1,9.587422566576722,0.0,0.0,0.0,0.0,9.587422566576722,0.0,0.0,W2,248.51004896363074,0.0,0.0,0.0,0.0,248.51004896363074,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,4.02342512773312e-06,4.484049058908144e-06,0.0,0.0,1.7055282504638854e-06,-2.1661521816389468e-06,0.0,0.0,Rbias3,2.199400939611432e-06,0.0,0.0,0.0,0.0,2.199400939611432e-06,0.0,0.0,
137,Rd,-1.3916737611573141e-05,0.0,0.0,0.0,0.0,-1.3916737611573141e-05,0.0,0.0,Ibias,43.766851766721636,0.0,0.0,0.0,0.0,43.766851766721636,0.0,0.0,W1,9.83665406741992,0.0,0.0,0.0,0.0,9.83665406741992,0.0,0.0,W2,248.18724787820491,0.0,0.0,0.0,0.0,248.18724787820491,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.902108136619469e-06,4.484492811794122e-06,0.0,0.0,1.5901245529933242e-06,-2.1725092281679403e-06,0.0,0.0,Rbias3,2.201082352748674e-06,0.0,0.0,0.0,0.0,2.201082352748674e-06,0.0,0.0,
138,Rd,-1.3883014219201367e-05,0.0,0.0,0.0,0.0,-1.3883014219201367e-05,0.0,0.0,Ibias,43.83340283287845,0.0,0.0,0.0,0.0,43.83340283287845,0.0,0.0,W1,10.100558259792653,0.0,0.0,0.0,0.0,10.100558259792653,0.0,0.0,W2,247.86072228417112,0.0,0.0,0.0,0.0,247.86072228417112,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.525443919138149e-06,4.2482594590175e-06,0.0,0.0,1.4560176257182318e-06,-2.178833165597546e-06,0.0,0.0,Rbias3,2.202722860068364e-06,0.0,0.0,0.0,0.0,2.202722860068364e-06,0.0,0.0,
139,Rd,-1.2181899623893866e-05,0.0,0.0,0.0,1.6627825679373669e-06,-1.3844682191830237e-05,0.0,0.0,Ibias,43.88025113271701,0.0,0.0,0.0,0.0,43.88025113271701,0.0,0.0,W1,10.305936375735575,0.0,0.0,0.0,0.0,10.305936375735575,0.0,0.0,W2,247.53618418409172,0.0,0.0,0.0,0.0,247.53618418409172,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.974211806310899e-06,4.4466747642807945e-06,0.0,0.0,1.7113253312686426e-06,-2.1837882892385494e-06,0.0,0.0,Rbias3,2.2047694012686847e-06,0.0,0.0,0.0,0.0,2.2047694012686847e-06,0.0,0.0,
140,Rd,-1.3809661508544054e-05,0.0,0.0,0.0,0.0,-1.3809661508544054e-05,0.0,0.0,Ibias,43.94192024318887,0.0,0.0,0.0,0.0,43.94192024318887,0.0,0.0,W1,10.540620687512957,0.0,0.0,0.0,0.0,10.540620687512957,0.0,0.0,W2,247.21099854883838,0.0,0.0,0.0,0.0,247.21099854883838,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.921324326817639e-06,4.454562364162006e-06,0.0,0.0,1.656689719922704e-06,-2.1899277572670976e-06,0.0,0.0,Rbias3,2.206458658667508e-06,0.0,0.0,0.0,0.0,2.206458658667508e-06,0.0,0.0,
141,Rd,-1.3775960443513553e-05,0.0,0.0,0.0,0.0,-1.3775960443513553e-05,0.0,0.0,Ibias,44.005223964035245,0.0,0.0,0.0,0.0,44.005223964035245,0.0,0.0,W1,10.789979761213067,0.0,0.0,0.0,0.0,10.789979761213067,0.0,0.0,W2,246.8820809312183,0.0,0.0,0.0,0.0,246.8820809312183,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.6941149050315847e-06,4.301366904791975e-06,0.0,0.0,1.5889336251957521e-06,-2.196185624956159e-06,0.0,0.0,Rbias3,2.2082012575659723e-06,0.0,0.0,0.0,0.0,2.2082012575659723e-06,0.0,0.0,
142,Rd,-1.1453501639259147e-05,0.0,0.0,0.0,2.2865733119557582e-06,-1.37400749512155e-05,0.0,0.0,Ibias,44.05793901306631,0.0,0.0,0.0,0.0,44.05793901306631,0.0,0.0,W1,11.010096065187136,0.0,0.0,0.0,0.0,11.010096065187136,0.0,0.0,W2,246.5575309482113,0.0,0.0,0.0,0.0,246.5575309482113,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,4.014358685682112e-06,4.459627838755149e-06,0.0,0.0,1.756178178814145e-06,-2.201447331887155e-06,0.0,0.0,Rbias3,2.2100438921924336e-06,0.0,0.0,0.0,0.0,2.2100438921924336e-06,0.0,0.0,
143,Rd,-1.3705633720418506e-05,0.0,0.0,0.0,0.0,-1.3705633720418506e-05,0.0,0.0,Ibias,44.12499885701079,0.0,0.0,0.0,0.0,44.12499885701079,0.0,0.0,W1,11.274162534377005,0.0,0.0,0.0,0.0,11.274162534377005,0.0,0.0,W2,246.2565849743046,0.0,0.0,0.0,0.0,246.2565849743046,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.904195446434298e-06,4.490132605416009e-06,0.0,0.0,1.62198879573983e-06,-2.2079259547215742e-06,0.0,0.0,Rbias3,2.211606728734729e-06,0.0,0.0,0.0,0.0,2.211606728734729e-06,0.0,0.0,
144,Rd,-1.3672077270512612e-05,0.0,0.0,0.0,0.0,-1.3672077270512612e-05,0.0,0.0,Ibias,44.18400340112574,0.0,0.0,0.0,0.0,44.18400340112574,0.0,0.0,W1,11.523620671267372,0.0,0.0,0.0,0.0,11.523620671267372,0.0,0.0,W2,245.92879351508932,0.0,0.0,0.0,0.0,245.92879351508932,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.901942528329898e-06,4.466462503931339e-06,0.0,0.0,1.6493890826889264e-06,-2.2139090582903296e-06,0.0,0.0,Rbias3,2.213484235516877e-06,0.0,0.0,0.0,0.0,2.213484235516877e-06,0.0,0.0,
145,Rd,-1.3638456370852078e-05,0.0,0.0,0.0,0.0,-1.3638456370852078e-05,0.0,0.0,Ibias,44.245418232921985,0.0,0.0,0.0,0.0,44.245418232921985,0.0,0.0,W1,11.758471883502297,0.0,0.0,0.0,0.0,11.758471883502297,0.0,0.0,W2,245.59991736892403,0.0,0.0,0.0,0.0,245.59991736892403,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.762395771003519e-06,4.362603230957106e-06,0.0,0.0,1.619775090609228e-06,-2.2199825505628427e-06,0.0,0.0,Rbias3,2.2150296764320944e-06,0.0,0.0,0.0,0.0,2.2150296764320944e-06,0.0,0.0,
146,Rd,-1.2758020243090347e-05,0.0,0.0,0.0,8.469382848693026e-07,-1.3604958527960045e-05,0.0,0.0,Ibias,44.298368195307816,0.0,0.0,0.0,0.0,44.298368195307816,0.0,0.0,W1,11.978716308722237,0.0,0.0,0.0,0.0,11.978716308722237,0.0,0.0,W2,245.2729634766808,0.0,0.0,0.0,0.0,245.2729634766808,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.997769091309477e-06,4.470513730505979e-06,0.0,0.0,1.7527963157693376e-06,-2.2255409549658787e-06,0.0,0.0,Rbias3,2.2167593783944517e-06,0.0,0.0,0.0,0.0,2.2167593783944517e-06,0.0,0.0,
147,Rd,-1.356981489973837e-05,0.0,0.0,0.0,0.0,-1.356981489973837e-05,0.0,0.0,Ibias,44.36168156602767,0.0,0.0,0.0,0.0,44.36168156602767,0.0,0.0,W1,12.242925157426448,0.0,0.0,0.0,0.0,12.242925157426448,0.0,0.0,W2,244.99478399798218,0.0,0.0,0.0,0.0,244.99478399798218,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.98997201867726e-06,4.500366613485873e-06,0.0,0.0,1.7212975115454853e-06,-2.2316921063540993e-06,0.0,0.0,Rbias3,2.2185007433236207e-06,0.0,0.0,0.0,0.0,2.2185007433236207e-06,0.0,0.0,
148,Rd,-1.3536344810519407e-05,0.0,0.0,0.0,0.0,-1.3536344810519407e-05,0.0,0.0,Ibias,44.42024453958212,0.0,0.0,0.0,0.0,44.42024453958212,0.0,0.0,W1,12.47788375168552,0.0,0.0,0.0,0.0,12.47788375168552,0.0,0.0,W2,244.63750588982145,0.0,0.0,0.0,0.0,244.63750588982145,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.9929948502952675e-06,4.484766215791382e-06,0.0,0.0,1.7460111022061766e-06,-2.2377824677022746e-06,0.0,0.0,Rbias3,2.2201871855074934e-06,0.0,0.0,0.0,0.0,2.2201871855074934e-06,0.0,0.0,
149,Rd,-1.3502991150388268e-05,0.0,0.0,0.0,0.0,-1.3502991150388268e-05,0.0,0.0,Ibias,44.4813663574037,0.0,0.0,0.0,0.0,44.4813663574037,0.0,0.0,W1,12.727525112902262,0.0,0.0,0.0,0.0,12.727525112902262,0.0,0.0,W2,244.35773625064735,0.0,0.0,0.0,0.0,244.35773625064735,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,3.9020084953256e-06,4.414917486401597e-06,0.0,0.0,1.7310160504923076e-06,-2.2439250415683315e-06,0.0,0.0,Rbias3,2.22193010599101e-06,0.0,0.0,0.0,0.0,2.22193010599101e-06,0.0,0.0,
150,Rd,-9.678585028882573e-06,0.0,0.0,0.0,3.7911899921885664e-06,-1.3469775021070547e-05,0.0,0.0,Ibias,44.53521606799253,0.0,0.0,0.0,0.0,44.53521606799253,0.0,0.0,W1,12.947911907590248,0.0,0.0,0.0,0.0,12.947911907590248,0.0,0.0,W2,244.0534366663299,0.0,0.0,0.0,0.0,244.0534366663299,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,4.1351297453925145e-06,4.534037198077598e-06,0.0,0.0,1.8507751614807646e-06,-2.2496826141658877e-06,0.0,0.0,Rbias3,2.22383271677276e-06,0.0,0.0,0.0,0.0,2.22383271677276e-06,0.0,0.0,
151,Rd,-1.1581646135915508e-05,0.0,0.0,0.0,1.8548763870063818e-06,-1.3436522522921493e-05,0.0,0.0,Ibias,44.596440671426826,0.0,0.0,0.0,0.0,44.596440671426826,0.0,0.0,W1,13.197630435509582,0.0,0.0,0.0,0.0,13.197630435509582,0.0,0.0,W2,243.7460636655649,0.0,0.0,0.0,0.0,243.7460636655649,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,4.4612321567461885e-06,4.8841319199454326e-06,0.0,0.0,1.8331228575304665e-06,-2.2560226207296765e-06,0.0,0.0,Rbias3,2.2257308593114455e-06,0.0,0.0,0.0,0.0,2.2257308593114455e-06,0.0,0.0,
152,Rd,-1.3406517138678381e-05,0.0,0.0,0.0,0.0,-1.3406517138678381e-05,0.0,0.0,Ibias,44.66554438240415,0.0,0.0,0.0,0.0,44.66554438240415,0.0,0.0,W1,13.462037489188022,0.0,0.0,0.0,0.0,13.462037489188022,0.0,0.0,W2,243.466985247963,0.0,0.0,0.0,0.0,243.466985247963,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,4.241951586828084e-06,4.839958933165964e-06,0.0,0.0,1.6650936122025843e-06,-2.2631009585404653e-06,0.0,0.0,Rbias3,2.227520186957033e-06,0.0,0.0,0.0,0.0,2.227520186957033e-06,0.0,0.0,
