Iteration No,fo,f_lower,f_upper,Io,W,Rb,Rd,Rbias,C1,C2,Temp,
320,1000000000.0,50000000.0,2000000000.0,0.001006194066610987,0.0001502717748222208,341.1825361563866,256.7558451657878,1000,3.817158999948056e-11,1.0878067762330129e-11,27,
321,1000000000.0,50000000.0,2000000000.0,0.0010150187910527922,0.00015086889474665445,341.7295882348597,259.0076966302299,1000,3.825852197854539e-11,1.087198474683744e-11,27,
322,1000000000.0,50000000.0,2000000000.0,0.0010008812033234925,0.00015078986961958616,342.2162111685063,256.67324299332194,1000,3.825852197854539e-11,1.0881284642589886e-11,27,
323,1000000000.0,50000000.0,2000000000.0,0.0010123032596158201,0.000151254905577493,342.37944830123365,258.69120802973544,1000,3.825305100990248e-11,1.0877008297725349e-11,27,
324,1000000000.0,50000000.0,2000000000.0,0.0009982618035623409,0.00015117452872066912,342.4068386570977,256.01997986170085,1000,3.825305100990248e-11,1.0886275508795012e-11,27,
325,1000000000.0,50000000.0,2000000000.0,0.0010139772394834618,0.00015182944701399288,342.89394662577126,260.3022212488637,1000,3.853310924695619e-11,1.0880185726275395e-11,27,
326,1000000000.0,50000000.0,2000000000.0,0.0010178438726900251,0.00015154198326097968,339.7484661553909,255.80419886568336,1000,3.847145627216106e-11,1.0881056141133496e-11,27,
327,1000000000.0,50000000.0,2000000000.0,0.001003639250740312,0.0001514606658327618,340.9516513734335,256.10328513499707,1000,3.847145627216106e-11,1.0890355091711709e-11,27,
328,1000000000.0,50000000.0,2000000000.0,0.0010129961794749641,0.00015192777052619008,341.11769482765254,258.46455742394176,1000,3.846583943954532e-11,1.0886107853225947e-11,27,
329,1000000000.0,50000000.0,2000000000.0,0.0009989700317747177,0.00015184478757792867,342.2650555647951,256.6375748533348,1000,3.846583943954532e-11,1.0895345804350194e-11,27,
330,1000000000.0,50000000.0,2000000000.0,0.0010103053447252652,0.0001523145953506948,342.4077800929655,257.8421460838381,1000,3.84601849611477e-11,1.0891096619486493e-11,27,
331,1000000000.0,50000000.0,2000000000.0,0.0009963560588306434,0.00015221089957418002,343.45114225327956,255.94129940395527,1000,3.84601849611477e-11,1.090033226941982e-11,27,
332,1000000000.0,50000000.0,2000000000.0,0.001007697579848312,0.00015269493023482584,343.58096678505115,257.2774836143767,1000,3.8454492853773444e-11,1.0896037538505669e-11,27,
333,1000000000.0,50000000.0,2000000000.0,0.000993833071926211,0.00015261073425029432,344.27435898681887,255.12468854248507,1000,3.8454492853773444e-11,1.0905262123885769e-11,27,
334,1000000000.0,50000000.0,2000000000.0,0.0010094996577054418,0.0001532575595863408,344.70724956580875,258.0633507716181,1000,3.862966075962095e-11,1.0899111556047902e-11,27,
335,1000000000.0,50000000.0,2000000000.0,0.0010110879371668985,0.0001529714788084463,341.5635194497686,253.63842451705415,1000,3.856785330240556e-11,1.089998348497239e-11,27,
336,1000000000.0,50000000.0,2000000000.0,0.0010224056511003701,0.00015360508667367092,342.0812614325508,256.8760682783295,1000,3.879099918804262e-11,1.0893833714290174e-11,27,
337,1000000000.0,50000000.0,2000000000.0,0.0010080535295324835,0.00015352561140182598,343.2854558890456,257.1225836785206,1000,3.879099918804262e-11,1.0903298277021149e-11,27,
338,1000000000.0,50000000.0,2000000000.0,0.0009942071078615311,0.00015343948353382955,343.7208791612953,254.7726032542379,1000,3.879099918804262e-11,1.0912515925384542e-11,27,
339,1000000000.0,50000000.0,2000000000.0,0.0010054724686007104,0.0001538996485449475,343.8233079832853,256.8496793643685,1000,3.8785025374167654e-11,1.0908227306625867e-11,27,
340,1000000000.0,50000000.0,2000000000.0,0.0009917258501044954,0.00015381171028576893,343.83584607324974,254.19253518472016,1000,3.8785025374167654e-11,1.0917407670727126e-11,27,
341,1000000000.0,50000000.0,2000000000.0,0.0010029313604848263,0.00015427591402741137,343.92042969138396,256.57228569911956,1000,3.8779052480260026e-11,1.0913128046920203e-11,27,
342,1000000000.0,50000000.0,2000000000.0,0.0010056212223936466,0.0001546896820288329,343.0495085232622,254.48943188381415,1000,3.877308050617806e-11,1.0908817361341669e-11,27,
343,1000000000.0,50000000.0,2000000000.0,0.0010121446872633142,0.00015515916521379036,343.19118797028233,256.1403048284444,1000,3.876714822486061e-11,1.0904508378483938e-11,27,
344,1000000000.0,50000000.0,2000000000.0,0.0009981803294420797,0.00015507243124043585,344.4255780351738,255.45251688191908,1000,3.876714822486061e-11,1.0913790296015703e-11,27,
345,1000000000.0,50000000.0,2000000000.0,0.0010086382647536442,0.0001555474180973253,344.51329174904663,255.81704762350938,1000,3.8761178084033975e-11,1.0909501176429371e-11,27,
346,1000000000.0,50000000.0,2000000000.0,0.0009947922838380652,0.0001554594715871331,345.7576048561859,254.28192362966038,1000,3.8761178084033975e-11,1.0918756797227456e-11,27,
347,1000000000.0,50000000.0,2000000000.0,0.0010060712387522206,0.00015593735400279193,345.8419697117706,255.2389560295611,1000,3.8755208862609026e-11,1.0914432969535752e-11,27,
348,1000000000.0,50000000.0,2000000000.0,0.0010064988190286901,0.0001560036273782431,345.80565630495096,253.2034253552254,1000,3.8749279315653045e-11,1.0910067196347937e-11,27,
349,1000000000.0,50000000.0,2000000000.0,0.0010139096698331981,0.00015648209050341213,345.9374082600031,255.06776217611585,1000,3.874338942519707e-11,1.0905670439267804e-11,27,
350,1000000000.0,50000000.0,2000000000.0,0.000999851001133225,0.00015639805962081176,347.1724048074913,254.16254369267028,1000,3.874338942519707e-11,1.0915075489454628e-11,27,
351,1000000000.0,50000000.0,2000000000.0,0.0010103444373901179,0.00015688242441145732,347.2734319772902,254.68603381182916,1000,3.8737461686615014e-11,1.0910687629107866e-11,27,
352,1000000000.0,50000000.0,2000000000.0,0.0009964037048430091,0.0001567973000079717,348.5179905028104,253.02595628530577,1000,3.8737461686615014e-11,1.092006645619385e-11,27,
353,1000000000.0,50000000.0,2000000000.0,0.001011681164287885,0.00015744339896238462,348.8941808217588,255.06279836500542,1000,3.888240177326164e-11,1.0913778681928376e-11,27,
354,1000000000.0,50000000.0,2000000000.0,0.000997680306319072,0.00015729309299750854,347.55068236986256,251.40701728441297,1000,3.887929118111979e-11,1.0923234379778398e-11,27,
355,1000000000.0,50000000.0,2000000000.0,0.0010134937387102892,0.00015794372014738345,347.919781194539,256.6556415842595,1000,3.931812174068105e-11,1.0916946966069389e-11,27,
356,1000000000.0,50000000.0,2000000000.0,0.0010173044751678397,0.00015761940904201416,344.79314209420403,252.2685411507792,1000,3.9247873363171024e-11,1.0918111440412434e-11,27,
357,1000000000.0,50000000.0,2000000000.0,0.001003160077206001,0.00015753356951184988,346.0350869920273,252.55617774139935,1000,3.9247873363171024e-11,1.0927555606808389e-11,27,
358,1000000000.0,50000000.0,2000000000.0,0.0010139881870793624,0.00015799073193057322,346.134053026907,254.917072890926,1000,3.9241475959812804e-11,1.0923184584565665e-11,27,
359,1000000000.0,50000000.0,2000000000.0,0.0009999665556307917,0.00015790405821503612,347.0946211752638,252.93828760984593,1000,3.9241475959812804e-11,1.0932596000403726e-11,27,
360,1000000000.0,50000000.0,2000000000.0,0.0010113321755020911,0.0001583632432163254,347.17549422199755,254.45364089091638,1000,3.923507959923133e-11,1.0928048040467553e-11,27,
361,1000000000.0,50000000.0,2000000000.0,0.0009973915682621,0.0001582554295203437,347.946825590027,252.3473923966538,1000,3.923507959923133e-11,1.0937450533001571e-11,27,
362,1000000000.0,50000000.0,2000000000.0,0.0010087488660499005,0.00015874855343872915,348.01467522101694,254.06520521249536,1000,3.9228684281256665e-11,1.0932878678678779e-11,27,
363,1000000000.0,50000000.0,2000000000.0,0.0009949001563674478,0.00015865978124764623,348.36647165570866,251.66229037695632,1000,3.9228684281256665e-11,1.0942517104521903e-11,27,
364,1000000000.0,50000000.0,2000000000.0,0.0010062111762451896,0.00015914194832285786,348.41593969468386,253.84881624318135,1000,3.9222290005718834e-11,1.0937932189855108e-11,27,
365,1000000000.0,50000000.0,2000000000.0,0.0009924647216397982,0.00015905107827036548,348.3398921089132,251.1353923998491,1000,3.9222290005718834e-11,1.0947531319144924e-11,27,
366,1000000000.0,50000000.0,2000000000.0,0.0010037043846123693,0.00015953793362095104,348.36984933963475,253.5131422950909,1000,3.921589677244792e-11,1.0942966198584844e-11,27,
367,1000000000.0,50000000.0,2000000000.0,0.001006478623531438,0.00015997889646947934,347.3479644482384,251.41506752945673,1000,3.9209543797170766e-11,1.0938392038713837e-11,27,
368,1000000000.0,50000000.0,2000000000.0,0.0010131878100358986,0.00016045419377089024,347.43584348324373,253.0910003696081,1000,3.920323106061941e-11,1.0933819790841656e-11,27,
369,1000000000.0,50000000.0,2000000000.0,0.0009992177738735615,0.00016036427524070105,348.69988456900444,252.5945539360165,1000,3.920323106061941e-11,1.0943515902232175e-11,27,
370,1000000000.0,50000000.0,2000000000.0,0.0010089541518621859,0.00016085948012264435,348.6158478968233,252.89143673507607,1000,3.919684093395654e-11,1.0938952456100948e-11,27,
371,1000000000.0,50000000.0,2000000000.0,0.0009951361211707726,0.00016076746850001423,349.8925488549911,251.39512868220197,1000,3.919684093395654e-11,1.0948598424376737e-11,27,
372,1000000000.0,50000000.0,2000000000.0,0.0010064249453293332,0.00016123417646106975,349.92124004399716,252.37984340124999,1000,3.919045184888428e-11,1.0944000013038498e-11,27,
373,1000000000.0,50000000.0,2000000000.0,0.0010070690572943437,0.0001613373663340048,349.7946851955144,250.3877251706694,1000,3.9184102995684745e-11,1.0939370701032977e-11,27,
374,1000000000.0,50000000.0,2000000000.0,0.0010143229757140345,0.0001617928217191656,349.87233961562777,252.19126795507364,1000,3.9177755170999426e-11,1.0934710529114337e-11,27,
375,1000000000.0,50000000.0,2000000000.0,0.0010002944832307194,0.0001617048064241504,351.1402069999269,251.1967600962684,1000,3.9177755170999426e-11,1.0944503655864215e-11,27,
376,1000000000.0,50000000.0,2000000000.0,0.0010114137567063125,0.00016216518000803994,351.1848018062159,251.83948887310143,1000,3.917140837466174e-11,1.0939852241810474e-11,27,
377,1000000000.0,50000000.0,2000000000.0,0.0009974710135046134,0.0001620564644713626,352.4584788454067,250.33375735842847,1000,3.917140837466174e-11,1.0949636845655551e-11,27,
378,1000000000.0,50000000.0,2000000000.0,0.0010097833967069089,0.0001626836229888667,352.7515128247189,251.5526991786753,1000,3.920002700562028e-11,1.0942968516816549e-11,27,
379,1000000000.0,50000000.0,2000000000.0,0.0009958853439046727,0.00016259535085503293,353.05229228132066,249.12115724805437,1000,3.920002700562028e-11,1.0952771228013911e-11,27,
380,1000000000.0,50000000.0,2000000000.0,0.001011741830350322,0.00016326690217313423,353.32350705225093,254.35477755990723,1000,3.966356732496173e-11,1.0946061560359626e-11,27,
381,1000000000.0,50000000.0,2000000000.0,0.0010155459796324388,0.00016290118431226645,350.18599430962695,250.04092053249119,1000,3.937904733535066e-11,1.0947229140259396e-11,27,
382,1000000000.0,50000000.0,2000000000.0,0.001001479449159354,0.00016281240316681626,351.45990091972646,250.3195661343326,1000,3.937904733535066e-11,1.0957072888702316e-11,27,
383,1000000000.0,50000000.0,2000000000.0,0.0010128222054005332,0.0001632918856941426,351.49926442862966,251.8276580804366,1000,3.9372510413493026e-11,1.0952405175651728e-11,27,
384,1000000000.0,50000000.0,2000000000.0,0.0009988531589792081,0.00016320256503266788,352.0469002826095,249.556793779441,1000,3.9372510413493026e-11,1.0962231673575324e-11,27,
385,1000000000.0,50000000.0,2000000000.0,0.0010102480758168424,0.00016368548142259951,352.06767104972596,251.56422862860273,1000,3.936597457676438e-11,1.0957550800650705e-11,27,
386,1000000000.0,50000000.0,2000000000.0,0.0009963769656366468,0.00016359437408363972,352.153880686777,248.97237915199082,1000,3.936597457676438e-11,1.0967342468046166e-11,27,
387,1000000000.0,50000000.0,2000000000.0,0.0010111695766192744,0.00016427335617383637,352.40200831110883,252.2073768632641,1000,3.9496134235104974e-11,1.0960700645447519e-11,27,
388,1000000000.0,50000000.0,2000000000.0,0.001011547079927879,0.00016379148766239312,349.29147325108283,247.9501163418122,1000,3.942346134811238e-11,1.0961577501499158e-11,27,
389,1000000000.0,50000000.0,2000000000.0,0.001023406457892954,0.0001644558914529469,349.6321022957973,250.8627367684563,1000,3.9592737806448926e-11,1.0954941362479748e-11,27,
390,1000000000.0,50000000.0,2000000000.0,0.0010090953466670703,0.000164368631156942,350.8976306532672,251.14586045317316,1000,3.9592737806448926e-11,1.0964927887025782e-11,27,
391,1000000000.0,50000000.0,2000000000.0,0.0009953082787646274,0.00016427323160341854,352.19665368194563,249.5025796021133,1000,3.9592737806448926e-11,1.0974653778061574e-11,27,
392,1000000000.0,50000000.0,2000000000.0,0.0010065881074878664,0.00016478050734260988,352.1878487656033,250.6161096148774,1000,3.9586007041021804e-11,1.0970000524859668e-11,27,
393,1000000000.0,50000000.0,2000000000.0,0.0010075493991305176,0.0001649378727271221,351.8659490718315,248.603244561154,1000,3.957927741982484e-11,1.0965305364635035e-11,27,
394,1000000000.0,50000000.0,2000000000.0,0.0010148541322742139,0.00016539788445415804,351.9106360473636,250.40561808422237,1000,3.9572588521940905e-11,1.0960601248633601e-11,27,
395,1000000000.0,50000000.0,2000000000.0,0.0010008440709781683,0.00016530658482193932,353.19975508933226,249.46861695505905,1000,3.9572588521940905e-11,1.0970476750358618e-11,27,
396,1000000000.0,50000000.0,2000000000.0,0.0010117212443415593,0.00016577175755162838,353.2092914827197,250.1206447635739,1000,3.956582160930365e-11,1.0965770415832718e-11,27,
397,1000000000.0,50000000.0,2000000000.0,0.0009978151358380845,0.0001656794558370236,354.5072649870604,248.40895246848922,1000,3.956582160930365e-11,1.0975624257128382e-11,27,
398,1000000000.0,50000000.0,2000000000.0,0.0010092022021682696,0.00016614716894085155,354.4962752618458,249.57755098388535,1000,3.955909541963008e-11,1.0970882787449303e-11,27,
399,1000000000.0,50000000.0,2000000000.0,0.0009953666454978638,0.00016603392303050145,355.6388403900998,247.74748199503762,1000,3.955909541963008e-11,1.0980624931364562e-11,27,
400,1000000000.0,50000000.0,2000000000.0,0.0010097303834123849,0.00016667348570201492,355.8439728732366,249.82259838772913,1000,3.9670438449598155e-11,1.0973821336157088e-11,27,
401,1000000000.0,50000000.0,2000000000.0,0.0009958629482726758,0.0001665335244202881,354.7647929952381,246.4247778818975,1000,3.9465210048018915e-11,1.098373069682364e-11,27,
402,1000000000.0,50000000.0,2000000000.0,0.0010116939823887766,0.00016721611203018188,354.965660821032,254.14920896938332,1000,4.031584318539389e-11,1.097695153823755e-11,27,
403,1000000000.0,50000000.0,2000000000.0,0.0010153360807253764,0.00016681925245763026,351.841963005807,249.8591703219802,1000,4.023413640987149e-11,1.0977829694360607e-11,27,
404,1000000000.0,50000000.0,2000000000.0,0.0010013417035247385,0.0001667253665823471,352.0146470412502,247.32471549918026,1000,4.023413640987149e-11,1.0987720718915225e-11,27,
405,1000000000.0,50000000.0,2000000000.0,0.0010126999224678197,0.00016721637278693205,352.0058466750742,249.68468793447337,1000,4.0226773562908496e-11,1.0983039949888966e-11,27,
406,1000000000.0,50000000.0,2000000000.0,0.0009988190471705378,0.0001671197217234612,351.8795469772873,246.9379899107355,1000,4.0226773562908496e-11,1.0992878557076078e-11,27,
407,1000000000.0,50000000.0,2000000000.0,0.0010100917189369047,0.0001676164015364233,351.84963721579413,249.30118647418126,1000,4.0219412063346455e-11,1.098821757656787e-11,27,
408,1000000000.0,50000000.0,2000000000.0,0.0009963350777983592,0.0001675161334050242,352.1974288538607,246.89680949127057,1000,4.0219412063346455e-11,1.0997990497280472e-11,27,
409,1000000000.0,50000000.0,2000000000.0,0.0010075318914026569,0.0001680171741600386,352.1470646215344,249.1777245162873,1000,4.021205191093887e-11,1.0993338347300126e-11,27,
410,1000000000.0,50000000.0,2000000000.0,0.0010081343954737158,0.0001681176484301863,350.8475245707261,246.42298171251832,1000,4.020469310543918e-11,1.0988655185164176e-11,27,
411,1000000000.0,50000000.0,2000000000.0,0.0010185968142299422,0.00016862301008136745,350.859102539037,248.7716391512203,1000,4.019741605598711e-11,1.0983985006710482e-11,27,
412,1000000000.0,50000000.0,2000000000.0,0.0010045371224031263,0.00016852622047358072,352.1654913214308,248.31849331811839,1000,4.019741605598711e-11,1.0993899151577538e-11,27,
413,1000000000.0,50000000.0,2000000000.0,0.0010109139240561413,0.0001689984309433477,352.15703934963915,247.9480021260877,1000,4.019010012626493e-11,1.0989248732236424e-11,27,
414,1000000000.0,50000000.0,2000000000.0,0.0009971466916899902,0.0001688963896907441,353.48910856668306,247.26116963033158,1000,4.019010012626493e-11,1.0997018131090115e-11,27,
415,1000000000.0,50000000.0,2000000000.0,0.0010083596062380438,0.00016937757550497293,353.43325728752956,247.79904509466743,1000,4.0182785528041926e-11,1.0992355395402535e-11,27,
416,1000000000.0,50000000.0,2000000000.0,0.0010109198312782818,0.00016980762516918,353.43608475358764,246.55815007651498,1000,4.01754722610758e-11,1.09876506672933e-11,27,
417,1000000000.0,50000000.0,2000000000.0,0.001014656190974686,0.00017027323767739383,353.44527409179125,247.4694289991977,1000,4.016820050059653e-11,1.0982914989855688e-11,27,
418,1000000000.0,50000000.0,2000000000.0,0.0010007282083724148,0.00017015316099018376,354.7692093994842,246.7241830627476,1000,4.016820050059653e-11,1.0992814989427545e-11,27,
419,1000000000.0,50000000.0,2000000000.0,0.001012058453147607,0.0001706656623110862,354.7248632483091,247.31985748205537,1000,4.016084971990492e-11,1.0988099071797075e-11,27,
420,1000000000.0,50000000.0,2000000000.0,0.0009982169345072885,0.00017056616422995885,356.05678416483386,245.66329258865005,1000,4.016084971990492e-11,1.0997990558581507e-11,27,
421,1000000000.0,50000000.0,2000000000.0,0.0010095417056292732,0.00017106336459868913,355.9930500004683,246.84132996437685,1000,4.0153500284406184e-11,1.099322842866964e-11,27,
422,1000000000.0,50000000.0,2000000000.0,0.0010117536115063067,0.00017143816443052483,355.52218985966755,245.10463664719083,1000,4.01461923473544e-11,1.0988435381074735e-11,27,
423,1000000000.0,50000000.0,2000000000.0,0.0010176450527861083,0.00017192179149238334,355.52041224871834,246.5318809463875,1000,4.013892588653954e-11,1.0983633434813207e-11,27,
424,1000000000.0,50000000.0,2000000000.0,0.001003593409897238,0.00017182575597965574,356.84394363943795,245.6566434626517,1000,4.013892588653954e-11,1.0993657098685819e-11,27,
425,1000000000.0,50000000.0,2000000000.0,0.001015022331649148,0.00017231752129326957,356.797553926765,246.347348058521,1000,4.013162060202821e-11,1.0988874857847896e-11,27,
426,1000000000.0,50000000.0,2000000000.0,0.0010010479101959352,0.0001722210579448496,358.12633937709904,244.76798236380472,1000,4.013162060202821e-11,1.099889451394328e-11,27,
427,1000000000.0,50000000.0,2000000000.0,0.0010124898878094756,0.0001727310044974243,358.0658160257444,245.91374128924977,1000,4.012431664707865e-11,1.0994065999251668e-11,27,
428,1000000000.0,50000000.0,2000000000.0,0.0009985977165568192,0.00017263386058049494,358.96339154230344,243.90903607601047,1000,4.012431664707865e-11,1.1002131246068722e-11,27,
429,1000000000.0,50000000.0,2000000000.0,0.0010145389310648454,0.00017330488839657112,359.0721574499404,246.84199345301724,1000,4.0322964113934973e-11,1.099523290977743e-11,27,
430,1000000000.0,50000000.0,2000000000.0,0.0010172173138428566,0.00017284736349120418,356.0176502972329,242.7542900414353,1000,4.024016762762103e-11,1.099611252841021e-11,27,
431,1000000000.0,50000000.0,2000000000.0,0.0010268922711582792,0.00017349754613371282,356.2446471510627,245.06317464487748,1000,4.0344437949977735e-11,1.0989198172852352e-11,27,
432,1000000000.0,50000000.0,2000000000.0,0.0010125040727901721,0.0001734064599219926,357.55562745257856,245.33078363158964,1000,4.0344437949977735e-11,1.0999455490426892e-11,27,
433,1000000000.0,50000000.0,2000000000.0,0.0010135155643588897,0.0001735796929754547,357.54061011622565,244.0122942234257,1000,4.033693388451903e-11,1.09946157300111e-11,27,
434,1000000000.0,50000000.0,2000000000.0,0.0010183307768051584,0.00017404315075569905,357.5266660324311,245.17159663328113,1000,4.032947155175039e-11,1.0989756109858431e-11,27,
435,1000000000.0,50000000.0,2000000000.0,0.0010042452255003896,0.00017392695954825452,358.857094262071,244.52087852627022,1000,4.032947155175039e-11,1.0999862289577058e-11,27,
436,1000000000.0,50000000.0,2000000000.0,0.001015714710220829,0.00017439951909734708,358.7843658909673,244.9503386959217,1000,4.0321970270041754e-11,1.0995022350169641e-11,27,
437,1000000000.0,50000000.0,2000000000.0,0.001001713489226319,0.0001743030064034786,360.1220575207553,243.56695716310264,1000,4.0321970270041754e-11,1.1005115780687098e-11,27,
438,1000000000.0,50000000.0,2000000000.0,0.001013198134380299,0.0001747962839116005,360.04463127838835,244.59391664348797,1000,4.031447038357155e-11,1.1000229509280475e-11,27,
439,1000000000.0,50000000.0,2000000000.0,0.0010142599660251297,0.00017497947041713986,359.70438910183026,242.6782570883361,1000,4.030701220655059e-11,1.0995312406689822e-11,27,
440,1000000000.0,50000000.0,2000000000.0,0.001021503810702481,0.0001754608389402574,359.6813680209277,244.41146520046098,1000,4.0299595716304585e-11,1.0990375511419223e-11,27,
441,1000000000.0,50000000.0,2000000000.0,0.0010072897894773181,0.0001753680903407936,361.010750357133,243.43580721957602,1000,4.0299595716304585e-11,1.1000616343320762e-11,27,
442,1000000000.0,50000000.0,2000000000.0,0.0010188695928971495,0.00017585508752767,360.95226661557535,244.22072540732094,1000,4.029209999150134e-11,1.0995688067198959e-11,27,
443,1000000000.0,50000000.0,2000000000.0,0.001004739909382852,0.0001757617084761928,362.2019555530518,242.44307530984446,1000,4.029209999150134e-11,1.1005916256239067e-11,27,
444,1000000000.0,50000000.0,2000000000.0,0.0010209290825947562,0.0001764399377568606,362.3093846530689,245.3086231570333,1000,4.0536181474829875e-11,1.0998879073384822e-11,27,
445,1000000000.0,50000000.0,2000000000.0,0.0010244138538633464,0.00017595531606115513,359.28530898916466,241.25939548412126,1000,4.0450785252522907e-11,1.1000052287152653e-11,27,
446,1000000000.0,50000000.0,2000000000.0,0.001025872619191248,0.00017613866150049078,359.49412561074934,241.60294886329066,1000,4.05083871707225e-11,1.0995194664062651e-11,27,
447,1000000000.0,50000000.0,2000000000.0,0.0010114991179237592,0.00017602818733199765,360.82116222602883,241.86088417149713,1000,4.05083871707225e-11,1.10055389432026e-11,27,
448,1000000000.0,50000000.0,2000000000.0,0.0010232092432119625,0.0001765268751867092,360.7767812230749,244.20499986088734,1000,4.050073108554724e-11,1.1000564439600272e-11,27,
449,1000000000.0,50000000.0,2000000000.0,0.0010089332232088204,0.0001764351165169871,362.1066765940194,242.48729445253244,1000,4.050073108554724e-11,1.1010889569383279e-11,27,
450,1000000000.0,50000000.0,2000000000.0,0.0010206035538016772,0.00017690072878947548,362.0469289923814,243.78080251024056,1000,4.049303594664099e-11,1.1005901636408355e-11,27,
451,1000000000.0,50000000.0,2000000000.0,0.0010064087954546929,0.00017680849274948464,362.8141305713782,241.67413007521458,1000,4.049303594664099e-11,1.1016218568602323e-11,27,
452,1000000000.0,50000000.0,2000000000.0,0.0010197571978723269,0.00017746749336366058,362.9135416431549,243.93839111149808,1000,4.055387268384724e-11,1.1009113107625577e-11,27,
453,1000000000.0,50000000.0,2000000000.0,0.0010055929743453197,0.00017723305880492713,361.96089359634163,240.67192595403986,1000,4.054954693742762e-11,1.1019439655720527e-11,27,
454,1000000000.0,50000000.0,2000000000.0,0.0010218107755983713,0.00017789902974669255,362.04327589572404,245.31434300253764,1000,4.0927728231984833e-11,1.1012365175461546e-11,27,
455,1000000000.0,50000000.0,2000000000.0,0.0010252168115170322,0.0001774009124634018,359.04073032762875,241.2715626298558,1000,4.083823293291756e-11,1.1013539827746924e-11,27,
456,1000000000.0,50000000.0,2000000000.0,0.0010109029394379937,0.00017730621585632884,360.37887512955973,241.5290476414944,1000,4.083823293291756e-11,1.1023863919981455e-11,27,
457,1000000000.0,50000000.0,2000000000.0,0.0010225364104650462,0.00017777660924699575,360.3161692052874,243.87187940361702,1000,4.083026947749565e-11,1.1018914205081386e-11,27,
458,1000000000.0,50000000.0,2000000000.0,0.0010083215183013252,0.00017768142765040492,361.3308675799255,241.92880581728082,1000,4.083026947749565e-11,1.1029216889863136e-11,27,
459,1000000000.0,50000000.0,2000000000.0,0.0010199061242250893,0.00017815352720367206,361.25173611992534,243.56561547450517,1000,4.082226674467807e-11,1.102426477147958e-11,27,
460,1000000000.0,50000000.0,2000000000.0,0.0010057736930241517,0.00017803758488816785,361.87634037167663,241.36347379416932,1000,4.082226674467807e-11,1.103455041051137e-11,27,
461,1000000000.0,50000000.0,2000000000.0,0.0010173360673991574,0.00017854908686955158,361.78261439952047,243.38585834109054,1000,4.0814265580396116e-11,1.102957382827623e-11,27,
462,1000000000.0,50000000.0,2000000000.0,0.001003301305947746,0.00017845109913067756,361.8266554031135,240.8012465570233,1000,4.0814265580396116e-11,1.1039820302362699e-11,27,
463,1000000000.0,50000000.0,2000000000.0,0.001014793119106071,0.00017895147601264003,361.7123181800062,243.15531954336464,1000,4.080630679860795e-11,1.1034863423046941e-11,27,
464,1000000000.0,50000000.0,2000000000.0,0.001000871375263679,0.0001788502968481025,361.8068697799786,240.6112826971102,1000,4.080630679860795e-11,1.1045050808959099e-11,27,
465,1000000000.0,50000000.0,2000000000.0,0.0010122773054561842,0.00017935608548758894,361.6708303969416,242.9680702111285,1000,4.079830876247543e-11,1.1040290392060439e-11,27,
466,1000000000.0,50000000.0,2000000000.0,0.0010142957864032636,0.00017971372152205116,360.23933725023056,240.60172318598552,1000,4.079035309226672e-11,1.103552098661107e-11,27,
467,1000000000.0,50000000.0,2000000000.0,0.0010230025014337492,0.00018020685597390764,360.16909057946685,242.667048377814,1000,4.078243976376681e-11,1.1030588108730051e-11,27,
468,1000000000.0,50000000.0,2000000000.0,0.001008813252138363,0.00018010738178941005,361.52491110404424,242.02677945957078,1000,4.078243976376681e-11,1.1040888471905984e-11,27,
469,1000000000.0,50000000.0,2000000000.0,0.0010174688698417105,0.00018062104804227342,361.4276609029575,242.41240879484315,1000,4.0774487188012884e-11,1.1036140889863068e-11,27,
470,1000000000.0,50000000.0,2000000000.0,0.0010034821322755442,0.00018051827466593736,362.8002908735348,240.87826146371685,1000,4.0774487188012884e-11,1.104636256355526e-11,27,
471,1000000000.0,50000000.0,2000000000.0,0.0010149308599226754,0.00018100152208721813,362.66678036649336,242.08040457392843,1000,4.076653616301123e-11,1.1041590534927803e-11,27,
472,1000000000.0,50000000.0,2000000000.0,0.0010150435172481273,0.00018102161325616987,362.061973065769,239.80912552474769,1000,4.0758627454995626e-11,1.1036787443045116e-11,27,
473,1000000000.0,50000000.0,2000000000.0,0.0010250427109365391,0.00018162713055251188,362.15422645650625,242.17148522029208,1000,4.078108545872336e-11,1.1029708447579157e-11,27,
474,1000000000.0,50000000.0,2000000000.0,0.001010768991186748,0.0001815299963630924,363.51092861965765,240.7501000497058,1000,4.078108545872336e-11,1.1040111668586914e-11,27,
475,1000000000.0,50000000.0,2000000000.0,0.00102033591968833,0.00018200342659360725,363.40987258150113,241.8539392584336,1000,4.077313314705889e-11,1.1035287139787735e-11,27,
476,1000000000.0,50000000.0,2000000000.0,0.0010062173275004187,0.00018188425074987377,364.36031053492593,239.87084982168605,1000,4.077313314705889e-11,1.1045633825010001e-11,27,
477,1000000000.0,50000000.0,2000000000.0,0.0010204838792566508,0.00018255714972394805,364.3751764355958,242.12541193055026,1000,4.087544924737814e-11,1.1038787741165265e-11,27,
478,1000000000.0,50000000.0,2000000000.0,0.001006356096335446,0.00018218122804123654,363.3045207088358,238.79040879000706,1000,4.084601892392002e-11,1.1049170824914605e-11,27,
479,1000000000.0,50000000.0,2000000000.0,0.0010225089167665079,0.00018287748825856467,363.31440259179954,243.50064511955358,1000,4.1242159953851785e-11,1.1042344647178982e-11,27,
