n,Io,W,Rb,Rd,fo,Vg,Vs,Vd,Vth,iip3,gain,s11,nf,FOM,PWR,gm
1225,0.00013772134916742535,2.4739298078430545e-05,73.85543926226899,2483.7507336270264,4000000000.0,0.5650058,0.0133849,1.3498,0.4977913,-1.0903,14.8218,-20.973,9.701574114295932,12.952575373255144,0.0005741146,0.0031190000000000002
1226,0.00013805956280913534,2.4288773410729003e-05,71.75082375208723,2530.257371613835,4000000000.0,0.565769,0.0130048,1.3414,0.49772590000000005,-0.9649919,14.9341,-21.9859,9.804550294163112,13.070171736701898,0.0005747554,0.0031049000000000003
1227,0.00013832521966476152,2.3867712419628367e-05,69.81748703961632,2577.000194482561,4000000000.0,0.5664831,0.0126484,1.3331,0.49766710000000003,-0.849092,15.0405,-23.0351,9.905223334487719,13.177716012610084,0.0005750827,0.0030901
1228,0.00013851012261271298,2.3475603950278255e-05,68.02869129304214,2622.0332962526822,4000000000.0,0.5671383,0.0123137,1.3254,0.49761110000000003,-0.7391198000000001,15.1379,-24.1167,10.004078202206976,13.274756904200434,0.0005751309,0.003075
1229,0.0001386122887573611,2.3105930193616076e-05,66.37408193067272,2664.980931883858,4000000000.0,0.5677441,0.0119985,1.3182,0.4975571,-0.6343943000000001,15.2271,-25.2096,10.101320637499748,13.36259978341732,0.0005748899,0.0030594000000000003
1230,0.00013863309789924891,2.2755601606987712e-05,64.82924455283015,2707.8169282935833,4000000000.0,0.5683001000000001,0.011698100000000001,1.3114,0.4975059,-0.5349226,15.3106,-26.2819,10.197306760719687,13.443462243494452,0.0005743416999999999,0.0030431
1231,0.0001385895561620034,2.242802893832502e-05,63.39410814877944,2748.8802974880505,4000000000.0,0.5688078000000001,0.0114152,1.305,0.4974565,-0.4400238,15.3868,-27.2622,10.291165855161069,13.516642773292473,0.0005735830999999999,0.0030268
1232,0.0001384651166985356,2.2119862696928654e-05,62.05929741036866,2788.8128588047007,4000000000.0,0.5692595,0.0111465,1.2991,0.49740870000000004,-0.3495313,15.4565,-28.0562,10.383118139133119,13.583439981106594,0.0005725363,0.0030101
1233,0.00013827911256253335,2.183011913661448e-05,60.81481917719506,2828.529698553042,4000000000.0,0.5696664,0.0108913,1.2934,0.4973637,-0.26405439999999997,15.5217,-28.5621,10.47290695752158,13.645044928787975,0.0005712636999999999,0.0029931000000000003
1234,0.00013802307799158433,2.1554803665237123e-05,59.64737499269866,2866.7230338655604,4000000000.0,0.5700275,0.0106478,1.2882,0.4973186,-0.1809743,15.5805,-28.7163,10.561314495639351,13.701302273453145,0.0005697663999999999,0.0029758000000000002
1235,0.00013769757718485616,2.129570272364912e-05,58.56254725625165,2903.7069497555767,4000000000.0,0.5703404000000001,0.0104169,1.2834,0.4972748,-0.1019183,15.634,-28.5287,10.647311073427483,13.752897011638007,0.0005680332,0.0029583
1236,0.00013731146236077037,2.1048382739212403e-05,57.541676092983344,2940.4375360471613,4000000000.0,0.5706162,0.0101955,1.2791,0.49723140000000005,-0.025322800000000003,15.6829,-28.0783,10.732012179761838,13.800670852097571,0.0005660902999999999,0.0029405
1237,0.00013686043506739966,2.0814854107874152e-05,56.58438154982974,2977.277305163686,4000000000.0,0.5708422000000001,0.0099826,1.2748,0.4971902,0.047295699999999996,15.7286,-27.4673,10.814771128059967,13.845471034806039,0.0005639048,0.0029224000000000003
1238,0.00013633094908555815,2.0592604105252688e-05,55.6795125275353,3012.492124346732,4000000000.0,0.5710192,0.009777300000000001,1.2711,0.4971476,0.1189854,15.7684,-26.7814,10.89641375009979,13.886790681542811,0.0005614719999999999,0.0029039
1239,0.00013574158448076081,2.0383093303471927e-05,54.830144146241096,3047.775035079575,4000000000.0,0.5711518999999999,0.0095793,1.2675,0.4971068,0.18725360000000002,15.8055,-26.0811,10.97628822036677,13.925900630593535,0.0005588126,0.0028851000000000003
