Iteration No,Io,gain_db,gain_fo,gain_lower,gain_upper,freq_lower,freq_upper,iip3_dbm,s11_db,s12_db,s21_db,s22_db,Kf,nf_db,p_source,gm1,vdsat,vg,vd,vs,
212,0.0003328109,8.813483999999999,11.70786,5.813484,7.571828,1000000.0,2000000000.0,-2.689843015101033,-3.4342,-66.8694,-85.5261,-8.562390000000001e-07,2.485935903244305,6.077283,0.001386468,0.007436612,0.04618324,0.5095526,0.4104522,0.2191531,
213,0.0003307445,9.033401,11.66764,6.033401,7.505243,1000000.0,2000000000.0,-2.729253797199803,-3.37517,-66.9551,-85.6168,-8.50947e-07,2.48646736996372,6.137285,0.001377179,0.007394711,0.04615174,0.5077541,0.40989,0.218203,
214,0.0003288311,9.091183000000001,11.62347,6.091183,7.43243,1000000.0,2000000000.0,-2.8102884987931276,-3.37062,-67.0026,-85.6765,-8.449099999999999e-07,2.4890337091176766,6.155299,0.001368397,0.007356319,0.04612695,0.5060094,0.4098137,0.2172952,
215,0.0003265235,9.139629,11.55741,6.139629,7.332054,1000000.0,2000000000.0,-2.8963116314996142,-3.36792,-67.0706,-85.7464,-8.362590000000001e-07,2.491726739868253,6.177991,0.001360704,0.00731022,0.04608943,0.5043551,0.4092812,0.216605,
216,0.0003339465,9.139668,11.57767,6.139668,7.414234,1000000.0,2000000000.0,-2.6407492416254215,-3.34657,-67.08,-85.4788,-8.266120000000001e-07,2.4074675332771083,6.170901,0.001398491,0.007465681,0.04616613,0.5137732,0.3934495,0.2216293,
217,0.0003281769,9.112769,11.52309,6.112769,7.284598,1000000.0,2000000000.0,-2.9112399498255925,-3.37945,-67.1228,-85.7903,-8.248239999999998e-07,2.48877801780201,6.168076,0.001367789,0.007350605,0.04606594,0.5052781,0.4100786,0.2178026,
218,0.0003268438,9.155263,11.49377,6.155263,7.239382,1000000.0,2000000000.0,-2.9539498380076026,-3.37394,-67.1518,-85.8114,-8.21362e-07,2.485552159263929,6.18229,0.001362308,0.007323346,0.04604925,0.5043829,0.4088488,0.217311,
219,0.0003254452,9.189242,11.45262,6.189242,7.175552,1000000.0,2000000000.0,-3.0168558929448253,-3.37481,-67.1921,-85.8538,-8.155979999999999e-07,2.485583310726326,6.193457,0.001356219,0.007294886,0.0460303,0.5033014,0.4084213,0.2167692,
220,0.000324108,9.218959,11.42432,6.218959,7.131311,1000000.0,2000000000.0,-3.065436098911995,-3.3726,-67.218,-85.8822,-8.12495e-07,2.485732073542222,6.204054,0.001350388,0.007267712,0.04601187,0.5022948,0.4080941,0.2162874,
221,0.0003228299,9.245298,11.38442,6.245298,7.070212,1000000.0,2000000000.0,-3.1255174980429103,-3.37504,-67.2558,-85.9227,-8.069179999999999e-07,2.4859873015706677,6.212984,0.001344809,0.007241774,0.04599397,0.5013592,0.4078445,0.2158605,
222,0.0003216168,9.268828,11.35755,6.268828,7.028825,1000000.0,2000000000.0,-3.170752294995687,-3.374,-67.2795,-85.9486,-8.03974e-07,2.486115730432778,6.221747,0.001339529,0.007217181,0.04597687,0.5005012,0.4076142,0.2154852,
223,0.0003204579,9.290377,11.31893,6.290377,6.970501,1000000.0,2000000000.0,-3.2269462860971103,-3.37722,-67.3154,-85.9865,-7.985569999999999e-07,2.4861686705929116,6.229226,0.001334501,0.007193711,0.04596036,0.4997128,0.4074105,0.2151587,
224,0.0003193543,9.309567000000001,11.29334,6.309567,6.931658,1000000.0,2000000000.0,-3.2688694060263686,-3.37689,-67.3373,-86.0102,-7.95747e-07,2.4861551540593214,6.23667,0.001329716,0.007171387,0.04594451,0.4989833,0.4072312,0.2148714,
225,0.0003182946,9.327597,11.25584,6.327597,6.875695,1000000.0,2000000000.0,-3.3216812830154794,-3.38059,-67.3718,-86.0461,-7.90474e-07,2.4860747141019957,6.243067,0.001325131,0.007149972,0.04592915,0.4983079,0.4070711,0.2146214,
226,0.0003172829,9.343928,11.23145,6.343928,6.83913,1000000.0,2000000000.0,-3.360553395731081,-3.38061,-67.3924,-86.068,-7.877939999999999e-07,2.485974950909602,6.249612,0.001320762,0.007129545,0.04591444,0.4976814,0.4069263,0.2144019,
227,0.0003163099,9.359249,11.19511,6.359249,6.785439,1000000.0,2000000000.0,-3.410285302401199,-3.38461,-67.4256,-86.1024,-7.82674e-07,2.485833949876651,6.255154,0.001316563,0.007109924,0.04590014,0.4970941,0.4068087,0.2142097,
228,0.000315381,9.373318000000001,11.17184,6.373318,6.750938,1000000.0,2000000000.0,-3.4463731490428415,-3.38485,-67.445,-86.1228,-7.80109e-07,2.4856232992888327,6.260973,0.001312566,0.007091211,0.04588644,0.4965536,0.4066937,0.2140462,
229,0.0003144815,9.386752000000001,11.13653,6.386752,6.69925,1000000.0,2000000000.0,-3.4933189248344974,-3.38897,-67.4772,-86.156,-7.7513e-07,2.485459050172494,6.265897,0.001308699,0.007073103,0.0458731,0.4960419,0.4066049,0.2139022,
230,0.0003136246,9.399299,11.11436,6.399299,6.666694,1000000.0,2000000000.0,-3.5267891653159182,-3.38927,-67.4956,-86.175,-7.726829999999999e-07,2.4851315891317807,6.271208,0.001305026,0.007055873,0.04586036,0.4955707,0.4065056,0.2137805,
231,0.0003127948,9.411284,11.08014,6.411284,6.616994,1000000.0,2000000000.0,-3.5709972745037533,-3.3934,-67.5268,-86.207,-7.67847e-07,2.484905643261033,6.275646,0.001301464,0.007039202,0.04584794,0.495119,0.4064383,0.2136721,
232,0.0003120052,9.544096,11.05285,6.544096,6.577746,1000000.0,2000000000.0,-3.5759150134221613,-3.35155,-67.5883,-86.2668,-7.642199999999999e-07,2.484268311735847,6.315632,0.001298077,0.007023212,0.04583061,0.4946682,0.4063535,0.2135851,
233,0.0003153766,8.657478000000001,11.20058,5.657478,6.784384,1000000.0,2000000000.0,-3.677915440006309,-3.57397,-67.2786,-86.2492,-7.918180000000001e-07,2.593842313050281,6.071351,0.001302991,0.007098452,0.04581653,0.4950846,0.4378856,0.216266,
234,0.000317638,9.019021,11.19812,6.019021,6.796371,1000000.0,2000000000.0,-3.483029912092519,-3.47806,-67.3498,-86.0883,-7.83311e-07,2.506444035255432,6.156857,0.001321048,0.007142864,0.04586869,0.5011732,0.4172788,0.2186775,
235,0.0003173812,9.1235,11.16219,6.1235,6.750572,1000000.0,2000000000.0,-3.465264944214738,-3.45386,-67.4028,-86.0662,-7.76368e-07,2.4808571633445387,6.188524,0.00132237,0.007136808,0.04587434,0.5020511,0.4107484,0.2188324,
236,0.0003162969,9.310706,11.13589,6.310706,6.711187,1000000.0,2000000000.0,-3.4642821758261206,-3.39984,-67.4704,-86.124,-7.729609999999999e-07,2.4770394957615376,6.240509,0.001317996,0.007114415,0.0458627,0.5011587,0.4092394,0.2182602,
237,0.0003151745,9.457075,11.09912,6.457075,6.655254,1000000.0,2000000000.0,-3.486948087345297,-3.35865,-67.5437,-86.204,-7.67681e-07,2.4785975767936153,6.284264,0.001312933,0.00709153,0.04584821,0.4999446,0.4090308,0.2175804,
238,0.0003142013,9.574293,11.0776,6.574293,6.621537,1000000.0,2000000000.0,-3.5009958253074913,-3.32511,-67.5926,-86.2606,-7.65157e-07,2.480511527851191,6.318832,0.001308485,0.007071829,0.04583494,0.4988285,0.4089815,0.2169694,
239,0.000315862,9.053853,11.09979,6.053853,6.64604,1000000.0,2000000000.0,-3.639116506389314,-3.47354,-67.4771,-86.3204,-7.679e-07,2.542500075280831,6.170488,0.001309661,0.007113831,0.04579531,0.4978427,0.4268197,0.2181584,
240,0.0003169001,9.300141,11.0884,6.300141,6.641563,1000000.0,2000000000.0,-3.519975818313128,-3.40553,-67.5386,-86.2305,-7.62165e-07,2.4889751983273753,6.235706,0.001319259,0.007133757,0.04582441,0.501103,0.4138272,0.2192956,
241,0.0003162808,9.456505,11.05465,6.456505,6.594385,1000000.0,2000000000.0,-3.5117173317129513,-3.3617,-67.6098,-86.2696,-7.56461e-07,2.4778514495407813,6.28255,0.001317593,0.007120715,0.0458213,0.5008083,0.4105642,0.2189205,
242,0.0003153523,9.56204,11.03378,6.571806,6.56204,1000000.0,2000000000.0,-3.5222297330302723,-3.32918,-67.657,-86.319,-7.53946e-07,2.4779368804977318,6.316849,0.001313505,0.007101741,0.04581049,0.4996895,0.4099242,0.2182257,
243,0.000328887,7.551828,11.56074,4.551828,7.3281,1000000.0,2000000000.0,-3.381926011889533,-3.81208,-66.8213,-86.0171,-8.432619999999999e-07,2.7017383499211722,5.801588,0.001351705,0.007382093,0.04592219,0.4955695,0.4637754,0.2162294,
244,0.0003331184,8.157658999999999,11.57355,5.157659,7.353624,1000000.0,2000000000.0,-3.075773406454431,-3.66159,-66.9098,-85.7706,-8.26852e-07,2.5552984895687385,5.91596,0.00138397,0.007465851,0.04601929,0.5059818,0.4301526,0.2204909,
245,0.0003336377,8.553346999999999,11.54619,5.553347,7.328045,1000000.0,2000000000.0,-2.929097135343639,-3.5457,-67.0109,-85.6914,-8.181319999999999e-07,2.4911886853418563,6.012699,0.001392578,0.007474084,0.04605035,0.5095244,0.4147184,0.2217008,
246,0.0003321249,8.826621,11.49839,5.826621,7.257061,1000000.0,2000000000.0,-2.9293917411744417,-3.46928,-67.1159,-85.7576,-8.10421e-07,2.4777111477141305,6.086249,0.0013873,0.007442236,0.04603897,0.50885,0.4107189,0.2211009,
247,0.000330262,9.036895000000001,11.46452,6.036895,7.201798,1000000.0,2000000000.0,-2.955465935325691,-3.411,-67.1932,-85.8393,-8.06492e-07,2.4782684529605223,6.144076,0.001379088,0.007403844,0.04601724,0.5071653,0.4099819,0.2201103,
248,0.0003285588,9.084741000000001,11.4211,6.084741,7.132728,1000000.0,2000000000.0,-3.026697949710531,-3.40901,-67.2382,-85.8943,-8.007619999999999e-07,2.480645648279621,6.15922,0.001371391,0.007368931,0.04599604,0.5055158,0.4097649,0.2191793,
249,0.0003270055,9.127597,11.38514,6.127597,7.075369,1000000.0,2000000000.0,-3.0872977652174427,-3.4064,-67.2745,-85.9383,-7.96272e-07,2.4820113223036566,6.173356,0.001364507,0.007337253,0.04598268,0.5041548,0.4093565,0.2183995,
250,0.0003255364,9.164390000000001,11.36472,6.16439,7.042295,1000000.0,2000000000.0,-3.127866695749148,-3.40175,-67.291,-85.9599,-7.951839999999999e-07,2.483069485724619,6.185465,0.001358139,0.00730573,0.04597323,0.503103,0.4089501,0.2177128,
251,0.0003241788,9.197336,11.33632,6.197336,6.998084,1000000.0,2000000000.0,-3.1752002277740985,-3.39868,-67.3177,-85.9894,-7.92149e-07,2.4833263377177803,6.197026,0.00135219,0.007277967,0.04595598,0.5019938,0.4085295,0.2171326,
252,0.0003228812,9.226247,11.29645,6.226247,6.937388,1000000.0,2000000000.0,-3.2337444565428797,-3.40037,-67.356,-86.031,-7.86742e-07,2.4837784654573403,6.206735,0.001346496,0.007251471,0.04593921,0.5009599,0.4082162,0.2166135,
253,0.0003216578,9.251856,11.2696,6.251856,6.896256,1000000.0,2000000000.0,-3.2777277173020423,-3.39874,-67.38,-86.0576,-7.83882e-07,2.483970604863416,6.216137,0.001341146,0.00722652,0.04592322,0.5000284,0.4079212,0.2161648,
254,0.0003204891,9.274905,11.23108,6.274905,6.838485,1000000.0,2000000000.0,-3.332366037859522,-3.40147,-67.4161,-86.0961,-7.7864e-07,2.4841774892929642,6.224097,0.001336042,0.007202713,0.04590774,0.4991677,0.4076753,0.2157686,
255,0.000319379,9.295556999999999,11.20567,6.295557,6.800109,1000000.0,2000000000.0,-3.3730549290128806,-3.40069,-67.4382,-86.1203,-7.7594e-07,2.484312349991164,6.232,0.001331206,0.007180119,0.04589298,0.4983808,0.4074541,0.215422,
256,0.0003183166,9.314336,11.16854,6.314336,6.745073,1000000.0,2000000000.0,-3.4242194010625013,-3.40406,-67.4724,-86.1566,-7.70879e-07,2.4844311059905726,6.238652,0.001326582,0.007158525,0.04587869,0.4976507,0.4072732,0.2151163,
257,0.0003173133,9.330895,11.1381,6.330895,6.700674,1000000.0,2000000000.0,-3.4660869312856946,-3.40536,-67.4994,-86.1829,-7.671919999999999e-07,2.484045946166857,6.244893,0.001322225,0.007137997,0.04585966,0.4969565,0.4070805,0.214857,
258,0.0003163317,9.346509000000001,11.11452,6.346509,6.665608,1000000.0,2000000000.0,-3.503045115968547,-3.40531,-67.5193,-86.205,-7.64702e-07,2.4842599649911814,6.251227,0.001317954,0.007118088,0.04584626,0.4963155,0.4069872,0.214616,
259,0.0003154011,9.361251,11.07912,6.361251,6.613949,1000000.0,2000000000.0,-3.5496164903413074,-3.40911,-67.5515,-86.2388,-7.59859e-07,2.4842175240990483,6.256592,0.001313927,0.007099232,0.04583351,0.4957378,0.4068674,0.214413,
260,0.0003145139,9.374963000000001,11.05679,6.374963,6.581214,1000000.0,2000000000.0,-3.583098028595195,-3.40916,-67.5702,-86.2584,-7.574799999999999e-07,2.48403732405676,6.262301,0.001310105,0.007081274,0.04582131,0.4952097,0.4067382,0.2142398,
261,0.0003136589,9.387917,11.02254,6.387917,6.531662,1000000.0,2000000000.0,-3.626797202368863,-3.41305,-67.6014,-86.2907,-7.527819999999999e-07,2.483918296225079,6.267074,0.001306422,0.007063983,0.0458095,0.4947127,0.4066369,0.2140875,
262,0.0003128391,9.501092,11.00172,6.52233,6.501092,1000000.0,2000000000.0,-3.627359162518225,-3.36917,-67.6561,-86.3463,-7.50397e-07,2.483706433407634,6.307919,0.001302898,0.007047418,0.04579819,0.4942477,0.406541,0.2139533,
263,0.0003314677,7.508204,11.60522,4.508204,7.383209,1000000.0,2000000000.0,-3.3028746495648775,-3.84322,-66.7721,-85.9012,-8.41155e-07,2.663964696580329,5.782916,0.001367102,0.007435364,0.04596494,0.4966386,0.4529626,0.2156299,
264,0.0003346995,8.092305,11.58661,5.092305,7.369201,1000000.0,2000000000.0,-3.0396500079977784,-3.69132,-66.8915,-85.7095,-8.230750000000001e-07,2.5362575716701166,5.899295,0.001393499,0.007499732,0.04603443,0.5053839,0.4236255,0.2193192,
265,0.0003344734,8.481297999999999,11.5409,5.481298,7.313412,1000000.0,2000000000.0,-2.944639081513202,-3.57961,-67.0111,-85.6876,-8.12701e-07,2.4872136802413842,5.994395,0.001397487,0.007493036,0.04605145,0.5078174,0.411764,0.2201406,
266,0.0003327114,8.761147000000001,11.50329,5.761147,7.256369,1000000.0,2000000000.0,-2.944006588411945,-3.49651,-67.1062,-85.7592,-8.077769999999999e-07,2.478754168846703,6.069322,0.00139065,0.007456257,0.04603476,0.5069336,0.4091096,0.2195581,
267,0.0003307967,8.98138,11.4564,5.98138,7.18192,1000000.0,2000000000.0,-2.9835114918207637,-3.43857,-67.1992,-85.8588,-8.01365e-07,2.4800682654445056,6.128369,0.00138215,0.007416844,0.04601174,0.505394,0.4087425,0.2187296,
268,0.0003290761,9.160333,11.41888,6.160333,7.121265,1000000.0,2000000000.0,-3.0178116245885747,-3.38789,-67.277,-85.9485,-7.965639999999999e-07,2.482700860046634,6.180862,0.001374409,0.007381746,0.0459959,0.5039685,0.4086946,0.2179635,
269,0.0003275498,9.304936,11.39885,6.304936,7.087895,1000000.0,2000000000.0,-3.0361094921390404,-3.34683,-67.3249,-86.0061,-7.95405e-07,2.485324967230752,6.222288,0.001367632,0.007349129,0.04598502,0.5028572,0.4086979,0.2172822,
270,0.0003262437,9.422972,11.37253,6.422972,7.046026,1000000.0,2000000000.0,-3.062211595483433,-3.31437,-67.3761,-86.0641,-7.924459999999999e-07,2.4868433572073365,6.257502,0.001361767,0.007322578,0.04596739,0.5017269,0.4086244,0.2167146,
271,0.0003250832,9.39664,11.33567,6.39664,6.989511,1000000.0,2000000000.0,-3.1302507939173907,-3.3337,-67.3971,-86.0913,-7.874209999999999e-07,2.488290043040164,6.251557,0.001356542,0.007299099,0.04595113,0.5007103,0.4085929,0.2162185,
272,0.0003240001,9.379535,11.3112,6.379535,6.952118,1000000.0,2000000000.0,-3.179225128739901,-3.34582,-67.4075,-86.1032,-7.847959999999999e-07,2.4881620492227947,6.248938,0.001351822,0.007277141,0.04593643,0.4998853,0.4082622,0.2158273,
273,0.000322944,9.490407000000001,11.2808,6.490407,6.906717,1000000.0,2000000000.0,-3.2008001571338767,-3.31583,-67.4622,-86.1563,-7.808469999999999e-07,2.4875025996693734,6.28165,0.001347237,0.007255566,0.04591647,0.4991007,0.4079246,0.2154935,
274,0.0003219427,9.456681,11.24574,6.456681,6.853976,1000000.0,2000000000.0,-3.2640643330081787,-3.33652,-67.4803,-86.1799,-7.76039e-07,2.488775958425131,6.27336,0.00134274,0.007235404,0.04590194,0.4982889,0.4079919,0.2151422,
275,0.0003210062,9.555926,11.22344,6.555926,6.820294,1000000.0,2000000000.0,-3.276993471114416,-3.30527,-67.5267,-86.227,-7.734289999999999e-07,2.4884245617806213,6.305739,0.001338698,0.007216497,0.04588888,0.4976535,0.4077337,0.2148826,
276,0.0003201347,9.634834999999999,11.19058,6.634835,6.771139,1000000.0,2000000000.0,-3.307259341823098,-3.28686,-67.5774,-86.282,-7.6866e-07,2.489357254098742,6.329384,0.001334808,0.007199031,0.0458759,0.496979,0.4077852,0.2146144,
277,0.0003193644,9.698539,11.17169,6.698539,6.742471,1000000.0,2000000000.0,-3.325364886005019,-3.26931,-67.61,-86.3183,-7.664559999999999e-07,2.49009796812668,6.349426,0.001331372,0.007183694,0.045864,0.496374,0.40783,0.2143831,
278,0.0003216058,9.051945,11.22456,6.051945,6.81287,1000000.0,2000000000.0,-3.466831519762934,-3.45266,-67.4292,-86.3356,-7.75057e-07,2.5617756196897226,6.15981,0.001334152,0.007237723,0.04582826,0.4959848,0.4287662,0.2161507,
279,0.0003229614,9.167921,11.20185,6.167921,6.793957,1000000.0,2000000000.0,-3.3735568552051944,-3.43275,-67.4639,-86.1993,-7.66485e-07,2.5000343513514234,6.188842,0.001346108,0.007264001,0.04586296,0.5000659,0.414099,0.2177221,
280,0.0003224018,9.217016000000001,11.1781,6.217016,6.763326,1000000.0,2000000000.0,-3.3743918281184904,-3.42439,-67.4886,-86.1754,-7.62877e-07,2.4834419969203183,6.204704,0.001345305,0.00725197,0.04586228,0.50037,0.4097722,0.2176961,
281,0.000321301,9.245789,11.14008,6.245789,6.707407,1000000.0,2000000000.0,-3.4212042961810596,-3.42571,-67.5249,-86.206,-7.57677e-07,2.4809669866802087,6.214424,0.001340744,0.007229265,0.04585039,0.4995552,0.4087192,0.2172242,
282,0.0003201618,9.268943,11.11474,6.268943,6.669213,1000000.0,2000000000.0,-3.460637131422189,-3.42454,-67.5471,-86.2296,-7.550589999999999e-07,2.4808217930593686,6.223176,0.001335788,0.007205865,0.04583715,0.4986327,0.408263,0.2167359,
283,0.000319057,9.289344,11.07775,6.289344,6.614484,1000000.0,2000000000.0,-3.511129543432233,-3.42768,-67.5813,-86.2664,-7.50199e-07,2.4811351393821233,6.230415,0.001330945,0.007183209,0.04582403,0.4977501,0.4079671,0.2162903,
284,0.0003180094,9.307794999999999,11.05383,6.307795,6.57879,1000000.0,2000000000.0,-3.548371496028615,-3.42725,-67.6016,-86.289,-7.47766e-07,2.481315232444556,6.237719,0.00132637,0.007161748,0.04581152,0.4969487,0.4076941,0.2159006,
285,0.0003170092,9.324705,11.01826,6.324705,6.5268,1000000.0,2000000000.0,-3.595346123285701,-3.43075,-67.634,-86.3236,-7.43086e-07,2.4814768189537753,6.243848,0.001322007,0.007141282,0.04579945,0.496215,0.4074709,0.2155613,
286,0.0003160569,9.340361999999999,10.9957,6.340362,6.493568,1000000.0,2000000000.0,-3.6295247490166958,-3.43057,-67.6528,-86.3442,-7.40798e-07,2.4815017904728514,6.250243,0.001317876,0.007121813,0.04578792,0.4955466,0.4072548,0.2152653,
287,0.0003151516,9.453199,10.96776,6.476922,6.453199,1000000.0,2000000000.0,-3.6361196417082198,-3.38773,-67.7147,-86.4056,-7.373649999999999e-07,2.4812108424220067,6.291375,0.00131394,0.00710319,0.04577162,0.494901,0.4070625,0.2150112,
288,0.0003347614,7.455853,11.63826,4.455853,7.434291,1000000.0,2000000000.0,-3.2267680384520503,-3.8543,-66.7561,-85.8728,-8.392469999999999e-07,2.6559115039327885,5.76275,0.001383485,0.00750686,0.04597454,0.4989033,0.4520163,0.2171146,
289,0.0003376567,8.037831,11.62806,5.037831,7.43285,1000000.0,2000000000.0,-2.9592036434347335,-3.69898,-66.8633,-85.6787,-8.2422e-07,2.5332131419076576,5.879836,0.001408308,0.007562953,0.04605399,0.5073039,0.4235681,0.2204832,
290,0.0003372129,8.428602,11.58027,5.428602,7.372834,1000000.0,2000000000.0,-2.873110068339244,-3.58687,-66.9848,-85.6648,-8.138109999999999e-07,2.4864102022073244,5.975418,0.001411145,0.007551759,0.04606825,0.5093773,0.4121362,0.2210987,
291,0.0003353037,8.711824,11.54151,5.711824,7.313088,1000000.0,2000000000.0,-2.8776516217684573,-3.50329,-67.0813,-85.7404,-8.088129999999999e-07,2.4787791403581796,6.051142,0.001403553,0.00751193,0.04604999,0.508287,0.4095704,0.2203836,
292,0.0003332789,8.935649999999999,11.4937,5.93565,7.236523,1000000.0,2000000000.0,-2.920446980853697,-3.44478,-67.1754,-85.842,-8.023139999999999e-07,2.4802801893472295,6.111129,0.001394513,0.007470217,0.04602596,0.5066118,0.4091594,0.2194589,
293,0.0003314605,9.117892999999999,11.45521,6.117893,7.173834,1000000.0,2000000000.0,-2.9575838182283434,-3.39357,-67.2545,-85.9333,-7.974139999999999e-07,2.4830096287243872,6.164524,0.001386307,0.007433074,0.04600924,0.505076,0.4090553,0.2186142,
294,0.000329844,9.265388999999999,11.43407,6.265389,7.138428,1000000.0,2000000000.0,-2.9783817528549505,-3.35206,-67.3036,-85.9924,-7.9615e-07,2.4856711908911056,6.206801,0.001379105,0.007398557,0.04599759,0.5038656,0.4090018,0.2178622,
295,0.0003284531,9.385822000000001,11.40669,6.385822,7.094606,1000000.0,2000000000.0,-3.007052659319598,-3.31928,-67.356,-86.052,-7.930939999999999e-07,2.4873231013438164,6.242744,0.00137283,0.007370235,0.04597912,0.5026453,0.4088938,0.2172333,
296,0.0003272139,9.361434,11.36893,6.361434,7.036329,1000000.0,2000000000.0,-3.0776012568206568,-3.33849,-67.3779,-86.0806,-7.879969999999999e-07,2.4888839539813015,6.237446,0.001367227,0.007345109,0.0459621,0.501542,0.4088359,0.2166782,
297,0.0003260591,9.346105,11.34344,6.346105,6.997154,1000000.0,2000000000.0,-3.1287894327972623,-3.3505,-67.3893,-86.0937,-7.85279e-07,2.4888068693005003,6.235414,0.001362169,0.007321652,0.04594667,0.5006439,0.4084719,0.2162378,
298,0.0003249284,9.459063,11.30624,6.459063,6.940839,1000000.0,2000000000.0,-3.1602770762167722,-3.32261,-67.4511,-86.1567,-7.79955e-07,2.488599607696557,6.268495,0.001357247,0.007298677,0.04593157,0.4998226,0.408128,0.2158556,
299,0.0003238772,9.426826,11.28268,6.426826,6.904717,1000000.0,2000000000.0,-3.212529411601494,-3.3394,-67.457,-86.1673,-7.775089999999999e-07,2.4896123764758533,6.261389,0.001352542,0.007277447,0.04591672,0.4989803,0.408102,0.2154773,
300,0.0003228808,9.405183000000001,11.24689,6.405183,6.851529,1000000.0,2000000000.0,-3.2710048687150177,-3.35627,-67.4786,-86.1896,-7.72575e-07,2.489294387882299,6.256685,0.00134822,0.007257281,0.04590303,0.4982948,0.407817,0.2151854,
301,0.000321905,9.511993,11.21745,6.511993,6.808178,1000000.0,2000000000.0,-3.290054095967946,-3.32692,-67.5316,-86.2406,-7.68789e-07,2.4884944900604515,6.288177,0.001343997,0.00723736,0.04588421,0.4976296,0.4075283,0.2149345,
302,0.0003209775,9.47493,11.19559,6.47493,6.775183,1000000.0,2000000000.0,-3.338721526691984,-3.34442,-67.5353,-86.2493,-7.6653e-07,2.48958686996246,6.279508,0.001339835,0.007218714,0.04587066,0.4969301,0.4076323,0.2146607,
303,0.0003201024,9.571729999999999,11.16179,6.57173,6.725353,1000000.0,2000000000.0,-3.36357807574646,-3.32014,-67.5911,-86.3055,-7.61651e-07,2.4892448485887484,6.307967,0.001336064,0.007201072,0.04585835,0.4963835,0.407425,0.2144645,
304,0.0003192912,9.525991000000001,11.14159,6.525991,6.695294,1000000.0,2000000000.0,-3.409673910445065,-3.34,-67.5913,-86.3093,-7.595319999999999e-07,2.4899005486853123,6.296617,0.001332455,0.007184836,0.04584624,0.4958032,0.4074848,0.214259,
305,0.0003185134,9.493121,11.10885,6.493121,6.647847,1000000.0,2000000000.0,-3.46172079995916,-3.35923,-67.6082,-86.3259,-7.549629999999999e-07,2.4893491368369967,6.288413,0.001329128,0.007169218,0.0458351,0.4953493,0.4072771,0.2141176,
306,0.0003177363,9.59177,11.08876,6.59177,6.618372,1000000.0,2000000000.0,-3.4702160062908405,-3.32997,-67.6506,-86.3673,-7.526309999999999e-07,2.48854243977007,6.31788,0.001325832,0.007153574,0.04582423,0.4949343,0.4070359,0.214001,
307,0.0003219781,8.332953,11.29253,5.332953,6.910119,1000000.0,2000000000.0,-3.598934963405881,-3.65739,-67.1964,-86.2615,-7.92304e-07,2.6238802835701347,5.977521,0.001332518,0.007245147,0.04582668,0.4958709,0.4453381,0.2172089,
308,0.0003246712,8.637896999999999,11.29178,5.637897,6.924102,1000000.0,2000000000.0,-3.39847778783016,-3.58331,-67.2447,-86.043,-7.82223e-07,2.5196446198360727,6.045376,0.001354338,0.007297909,0.04588828,0.5029678,0.420891,0.2199773,
309,0.0003244587,8.931821,11.2521,5.931821,6.874832,1000000.0,2000000000.0,-3.3327326990056605,-3.50276,-67.3429,-86.0348,-7.739029999999999e-07,2.483153632707949,6.120778,0.001357006,0.007292128,0.04589944,0.5044481,0.4117606,0.2203241,
310,0.0003231362,9.018864,11.22116,6.018864,6.828766,1000000.0,2000000000.0,-3.35949083574954,-3.48028,-67.3867,-86.0648,-7.702259999999999e-07,2.478006558212339,6.148976,0.001351678,0.007264594,0.04588658,0.5034241,0.4098005,0.2196341,
311,0.0003217019,9.208272000000001,11.17929,6.208272,6.764854,1000000.0,2000000000.0,-3.3853295892440727,-3.42992,-67.4699,-86.1512,-7.644409999999999e-07,2.4782979013003734,6.200778,0.001345323,0.007235008,0.04587012,0.5020771,0.4091766,0.2188507,
312,0.0003203955,9.359905000000001,11.15247,6.359905,6.722694,1000000.0,2000000000.0,-3.4016591122860333,-3.38358,-67.5326,-86.2225,-7.61469e-07,2.4803986016901662,6.246635,0.001339351,0.007208237,0.045854,0.5007356,0.4090514,0.2181042,
313,0.0003192612,9.482286,11.1162,6.482286,6.66746,1000000.0,2000000000.0,-3.4317037042300456,-3.35259,-67.5968,-86.2953,-7.564329999999999e-07,2.4825469760463172,6.282011,0.001334132,0.00718512,0.04583939,0.4995278,0.4090154,0.2174446,
314,0.0003182846,9.581232,11.09463,6.581232,6.633913,1000000.0,2000000000.0,-3.4492583021202705,-3.32471,-67.6407,-86.3462,-7.539859999999999e-07,2.484272634431231,6.311894,0.001329651,0.007165323,0.0458264,0.4984687,0.4089546,0.2168731,
315,0.0003192505,9.057673999999999,11.10191,6.057674,6.63804,1000000.0,2000000000.0,-3.599075366311901,-3.48697,-67.5201,-86.3553,-7.54811e-07,2.5291148738929565,6.163035,0.00132938,0.007191005,0.04579463,0.4975278,0.4217122,0.2176104,
316,0.0003196959,9.280662,11.08485,6.280662,6.623141,1000000.0,2000000000.0,-3.511945804089514,-3.4236,-67.5828,-86.3011,-7.49816e-07,2.488568123949344,6.223664,0.001335309,0.007198985,0.04581293,0.499758,0.4118178,0.2183533,
317,0.0003189073,9.30572,11.04949,6.30572,6.573186,1000000.0,2000000000.0,-3.5443832140482954,-3.42605,-67.6158,-86.3134,-7.445649999999999e-07,2.4812388116105835,6.232412,0.001332551,0.007182554,0.04580649,0.4992884,0.4095583,0.2179724,
