Iteration No,Rd,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,Ibias,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,L,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,W1,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,W2,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,Cload,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,Alo,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,Rbias2,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,Rbias3,Io,conv_gain_db,iip3_dbm,iip2_dbm,nf_db,p_src,gm1,vdsat1,vg1,vd1,bb_BW,gm2,gds1,region,
44,Rd,-9.061759676937817e-05,-0.01131735134628584,0.0003646492014038831,-0.0003679694127262631,-0.0007424769793128733,-4.3678567343002355e-05,-7.397647575519434e-05,-1.4216159549210155e-05,0.0,-0.0001565746355752938,0.0,-9.49076972162624e-05,-2.36476267142748e-05,0.0,Ibias,0.008364934147608518,-0.005539741308565774,0.022257763579250335,0.000337478206483537,0.0005027015495210862,0.007162765061305958,0.0059721936289647,0.002472393233595462,0.0015047178764766912,-0.0018563163059342087,0.0,0.0058539875368019125,0.007409589703823338,0.0,L,0.0012463704300291795,-0.00284868260513294,0.028332419291366182,-0.0003504139057019205,-0.0024102961900969097,0.0005995403350770344,0.00021053787348514072,0.004126612637136849,0.0022002067509935574,-0.006094936050551021,0.0,0.00033780216851103895,-0.019356469251680667,0.0,W1,0.00048790763320247514,-0.004162142471745542,-4.637442334064925e-05,-0.0009107990593594098,-0.001324488903274547,0.0002345123079963257,0.002983351861764177,-0.00317060975545363,-0.0016743433046332774,-0.00011326675765019505,0.0,0.0003588607153096898,0.0027549485122194237,0.0,W2,0.0011821379091687696,-0.0032934759513356753,-0.021188268579748554,0.0004120018033599197,-0.002666699623900016,0.0005683413584034291,0.0009627921659049385,0.00018440389815207488,0.0,0.002038061332098549,0.0,0.003720150952278925,0.0003192429606435644,0.0,Cload,0.0,2.3616044596348565e-05,9.61969173912409e-05,-3.603419827026043e-06,1.3060544930531297e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,-0.005791648909884156,-0.02747727791845192,0.001444681910220894,-0.004398895866196647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.0032168165497576426,0.002511550505097379,-0.00488841885995002,4.447766219584147e-05,7.146934579452148e-05,-0.0021787285377039907,-0.002622802322230018,-0.0005020335200796317,-2.4619075204843153e-07,-0.005548960666452628,0.0,-0.002148260246713935,-0.0008621530572932806,0.0,Rbias3,0.0032271975632301754,-0.0025273781190231492,0.0051017436489202254,-4.097989190233634e-05,-8.375857370790512e-05,0.00015807481514607156,0.0026273314942150275,0.0005033874400365472,0.0,0.005562286167352833,0.0,0.002149125666445309,0.0008749621884303041,0.0,
45,Rd,-6.357860343846828e-05,-0.0206854327381463,-0.003834081466583046,0.00013241896940945934,-0.001069178664206799,-3.152553568402056e-05,-5.2643623775949016e-05,-8.708181557633267e-06,0.0,-0.00014679052195979615,0.0,-8.557736193512053e-05,6.989737137579538e-06,0.0,Ibias,0.008738323991315348,-0.01108017226714671,0.059676596470992035,0.0004373696044906715,-0.000501778727476732,0.007418008586955477,0.0060012443974442565,0.0026569051850592147,0.0015132520663625449,-0.0019784479652254806,0.0,0.0059530918754292445,0.008062902813730751,0.0,L,0.002103947181721887,-0.0012903443070533406,0.07687680395137565,-0.00021553466080449825,-0.0011060348419444305,0.0010433451095386065,9.074267667987219e-05,0.004525265034155501,0.0015190806732623854,-0.004393853763261419,0.0,0.0001842179348823315,-0.016907451059788796,0.0,W1,0.00033585649562393755,-0.008392110621413875,-0.009970546899899861,-0.0007043149791068134,-0.001862595369227078,0.0001666349743291719,0.0031599045567239446,-0.0031793960785108976,-0.001613066959521791,-7.965377160605992e-05,0.0,0.00024046972107647993,0.0024050721389077593,0.0,W2,0.0008973665742454406,-0.0040382428891420725,-0.05260763339328797,0.0009103548538558305,-0.002004522405125138,0.00044486033687287263,0.0007442186617913843,0.00012295432467795714,0.0,0.0020747910985012353,0.0,0.0037134176772438327,-9.689221825332079e-05,0.0,Cload,0.0,2.8065263589485105e-05,0.00041072946980769067,-1.9618980228457946e-06,7.482077853371994e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,-0.0068347577949498094,-0.04607770244522831,0.0011005132710780457,-0.0030738980108650994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.002534263316740358,0.0037607876640954946,-0.00012561517136110896,6.406655017042854e-05,0.00043352547529266697,-0.00183999039221775,-0.0021034281167406363,-0.0003468975608514699,-2.428586208323046e-07,-0.005857965946116124,0.0,-0.0016243702999099929,0.00028573563367989297,0.0,Rbias3,0.002539914748157067,-0.003793107840482546,0.000927875537669851,0.0002595227886344138,-0.0004538187833725232,-8.857174311195888e-05,0.002105358811989132,0.0003479373437238239,0.0,0.005872758789414402,0.0,0.0016235705114807661,-0.00026850231625437094,0.0,
46,Rd,-6.734960672900931e-05,-0.05588613714010113,0.003681440951130925,8.650465599141192e-05,-0.0011182534578566623,-3.4422436926987765e-05,-5.605730746875571e-05,-8.927089356302708e-06,0.0,-0.0001664541601888894,0.0,-9.474124108549653e-05,1.3823320682556769e-05,0.0,Ibias,0.008802480723056451,-0.03029180309495045,0.01910747245241933,0.00023139714546757702,-0.0008741195085351941,0.007545206938606998,0.0060400261077091745,0.0026783855630591906,0.0015055828679927726,-0.00196563868276321,0.0,0.005944640857532343,0.008175877071183918,0.0,L,0.0019002747976830966,0.00031606216814263673,0.010026299110237369,-2.390363820443386e-05,-0.000688825090957231,0.0009657405915592105,-0.0001710283457167178,0.004429259479824859,0.0013347210272184166,-0.003750397178121162,0.0,-0.00010143761152862666,-0.016887160973803602,0.0,W1,0.00033712428843177885,-0.02316472572247396,-0.0004002665832122278,-0.00075087079408751,-0.002041091876260836,0.00017115600583067416,0.003189315643821185,-0.0031757150048717696,-0.0015960104613269967,-8.063779315820229e-05,0.0,0.00024553358291785465,0.0023629238791693036,0.0,W2,-0.00030138008374300024,-0.0051744484035681085,-0.010829436748699036,-0.00040665447616799246,-0.0014323957760028975,-0.00015346669796566999,-0.0002513652513246139,-3.997783494291953e-05,0.0,-0.0007460845357795857,0.0,0.0026019119377685197,6.245178808357689e-05,0.0,Cload,0.0,1.1409460474864458e-05,9.177514904754871e-06,-2.3672320840422046e-06,5.660861790004723e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,-0.016260754362103304,-0.014088213428966156,0.0009502156765220074,-0.0026286518012392417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.0022814208960995263,0.008823816016169465,-0.00018829966390674014,4.3771697024258744e-05,0.0004900515947080079,-0.0016881336776215403,-0.0019033300659023747,-0.0003023566351498407,-2.437401437649457e-07,-0.005645015419203612,0.0,-0.0014305431376463115,0.0004801135487055385,0.0,Rbias3,0.0022868765904995973,-0.008988816382382,0.0003076057929403236,-3.884484826761095e-05,-0.0005081209762724816,-0.00013243076428802027,0.001905234348109617,0.00030326228189599954,0.0,0.0056609210389550356,0.0,0.0014290550553257356,-0.00046382177790119697,0.0,
47,Rd,-7.874819741836144e-05,-0.1265178233751964,0.12868650669583145,-0.008400739450635858,0.020577119153244578,-4.075158748037599e-05,-6.599773536323187e-05,-1.0232531658282453e-05,0.0,-0.000197327088511392,0.0,-0.00011864065530980435,1.639020263064103e-05,0.0,Ibias,0.008790245416545278,-0.16775666197906844,0.14627974480866587,-0.0077976440576956515,0.020728023862080818,0.007626499337901117,0.006110134244241517,0.0026436663843099695,0.0014914837556948652,-0.0019710944834019323,0.0,0.005848866840782584,0.008193546040677332,0.0,L,0.001758473792688459,-0.21717327884705162,0.13317017366811523,-0.008378370097425564,0.020966628138220565,0.0009098135317249594,-0.00016020151455453085,0.004371389998907155,0.0012823512594327968,-0.0033190126100715134,0.0,-0.00038646312472228613,-0.017196074199524063,0.0,W1,0.00035781765208974913,-0.17979096949097215,0.12383572745180287,-0.009042014475258738,0.019543870761656555,0.00018498473418053404,0.003123929533810102,-0.003096127944427497,-0.0015712001425053168,-8.633060122378434e-05,0.0,0.00025866012177461987,0.0023064723833459808,0.0,W2,0.0007934986903909937,-0.20196310357486766,0.10835205239329952,-0.007904409199506031,0.019901597295040284,0.000410263172836089,0.0006640540084037183,0.00010298124809848483,0.0,0.0019823392255782528,0.0,0.0037788810706132466,-0.0001637823897921136,0.0,Cload,0.0,-0.21619739290693077,0.12382879343839293,-0.008352619144448634,0.021644192180634875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,-0.19057747286724158,0.10855690348621733,-0.007310375076156766,0.01898454176471698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.0021690261927122543,-0.22924704579350888,0.12324670691111785,-0.008346725229880765,0.022127954467455854,-0.001603964167907615,-0.0018171964095911018,-0.00028139462060076487,-2.460382309036211e-07,-0.00541851479445333,0.0,-0.001322902039703005,0.00045856676411453997,0.0,Rbias3,0.0021748659466781835,-0.2028569598002898,0.12449528206339135,-0.008138386130824574,0.02113503046089898,-0.00011904958140344375,0.001819620366482442,0.00028231292472381803,0.0,0.005434837807289814,0.0,0.0013217273797494487,-0.0004440907457327509,0.0,
48,Rd,-2.211422033597386e-05,-0.0026208011638179643,3.634011079244984e-05,-0.00012286073287735556,-0.00025952325535356636,-5.080855463714411e-06,-1.719318404875911e-05,-3.5172590142204737e-06,0.0,-4.3075055806943976e-05,0.0,-2.337434505697054e-05,-9.63984014951166e-07,0.0,Ibias,0.008542296550142896,0.0003603600061925758,-0.0034638570523647834,0.0006838566265150531,0.0019585125128422677,0.003344896513559288,0.005202084387012792,0.002827172795549129,0.0016679374437201177,-0.0021941594798666197,0.0,0.005158348885474445,0.007521581674123934,0.0,L,0.0023607900130628535,0.0011407810971633587,-0.00018891561669817528,0.0006345961008316679,0.0006967876790653748,0.0005152834249369112,-0.0005020409742231943,0.004870934766686638,0.0022962513855026125,-0.006597345051781455,0.0,-0.0003912127225328825,-0.01727459354578003,0.0,W1,0.00025062783047479105,-0.001202549966637603,0.002019563767095063,-0.0012419236804168765,-0.0008703424964083113,5.4619196233965905e-05,0.0037564241615815046,-0.003605073247505266,-0.0018315986980645055,-6.480318130248771e-05,0.0,0.0001525483572141236,0.002932632169920138,0.0,W2,0.0013590546287196032,-0.0025975106018454918,0.0011737573474189906,0.0007126116794768783,-0.00271066736473649,0.00029638323537856646,0.0010619656680768673,0.00021947696248104457,0.0,0.0026554056526673264,0.0,0.004799737223152425,5.976700891944718e-05,0.0,Cload,0.0,3.076960784534371e-06,-4.468512851784556e-06,-0.00017502250923014933,3.0547790676027054e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,-0.003850371382985074,0.0021536573507502823,0.0015493661318077892,-0.003919007006102021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.002667673316322261,-5.033803968605007e-05,0.0020896066736180168,0.00020530026826069212,-0.000571095709944813,-0.002294006241830975,-0.0020872525435167216,-0.00043062974529532846,0.0,-0.005212081752643818,0.0,-0.001474429081621923,-0.00010835180326721669,0.0,Rbias3,0.0027340159773301827,-8.231078835132293e-05,-0.002059493490146982,-0.00012327770013446845,0.0004477103923708218,-0.003827577782604628,0.002135393458853073,0.000441533248239054,0.0,0.005341688115249217,0.0,0.0015057999131459555,0.000123582750701313,0.0,
49,Rd,-2.382261928441938e-05,-0.003699211190465088,0.00024834997135157424,-0.0002229267207900863,-0.0007768949990498349,-5.218219412974347e-06,-1.8647242933425803e-05,-3.977637720710411e-06,0.0,-4.303304040966196e-05,0.0,-2.470554438387529e-05,-4.706143297204555e-06,0.0,Ibias,0.00853267711072588,-0.0016138287073176798,0.029230648143599068,0.00014032946068123585,0.00029464394040674925,0.0031283225381418633,0.0056331886498535355,0.0026844082567803952,0.0015773494875027383,-0.0017779817862656133,0.0,0.005845446710715281,0.007312528224071439,0.0,L,0.0013716813419574058,-0.0002942227231002207,0.03966817804872325,0.0003237906898096463,-0.0008884872611503647,0.00028526266124838097,-0.0005046230818441976,0.004255450855291615,0.0021530726278040026,-0.006166993299396966,0.0,0.0001735133582303847,-0.019092823356548237,0.0,W1,0.0004179406892009243,-0.0016168953845158702,-0.012347558240523044,-0.0012233849452802233,-0.0011413524978109337,8.697032355139545e-05,0.0034376909549396926,-0.003516977552201466,-0.0017728692119094414,-8.965216752044428e-05,0.0,0.0002953174375178702,0.003064517746150133,0.0,W2,0.0011572777683972915,-0.0014921085447258578,-0.016393021695168798,0.000940561539022093,-0.0020070194335342607,0.00024090779623715607,0.0009114198584530939,0.0001925425259193674,0.0,0.0020871024598762694,0.0,0.0038724504452742723,0.00022589487826337837,0.0,Cload,0.0,1.3551157906870178e-05,2.5433963719375826e-06,-2.5343273543122313e-07,1.270658348870843e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,-0.0026824624000037498,-0.03785709123180521,0.0019024640339400276,-0.0035398549763283643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.0028449222713906016,0.0006545363822055502,-0.004520918137180377,0.00019743808364252208,-2.6555526377992375e-06,-0.0024590858984142308,-0.002243119884559238,-0.000473338888767299,-2.3556593302689872e-07,-0.0051331245035510205,0.0,-0.0018437230680839476,-0.0005493910762111893,0.0,Rbias3,0.0029109569002843208,-0.0007538702162805957,0.0031995419700063684,-0.00029567351198318305,-0.0001150297924168069,-0.003884529501420891,0.002291315835525608,0.00048415309132071756,0.0,0.005248596495317501,0.0,0.0018810686584314518,0.0005708756434371045,0.0,
50,Rd,-2.2233700811244494e-05,-0.0046551362026726805,-0.0016074414653923271,-0.00028422815959335977,-0.0011644239239384682,-4.756468797498935e-06,-1.7725829756821755e-05,-3.502364095830636e-06,0.0,-4.493731244903982e-05,0.0,-2.5398585827847543e-05,-1.7440802102526936e-06,0.0,Ibias,0.008666378951990862,-0.0025764964927139536,-0.07289835173677121,0.00039518808594323727,-0.0008398163640741612,0.003256451501314641,0.005730814475020032,0.0027127060766016313,0.0015639302073048467,-0.0017532684761899329,0.0,0.005968667669558056,0.007565165921980691,0.0,L,0.0016913493831539207,-5.992418022290807e-05,-0.06462345982465224,0.0010956691274543022,-0.0005611136305603903,0.00036841012868408867,-0.00038217963248445296,0.004518424936832239,0.0018780428178601265,-0.004916712614474264,0.0,0.00015715374981017957,-0.018425553391200458,0.0,W1,0.00039703037163234847,-0.0021405926506515467,0.064699511650049,-0.001082662288884388,-0.001506768420599403,8.648125086486149e-05,0.0034361252410444274,-0.003352512946238807,-0.0016961133420634082,-8.416829950794535e-05,0.0,0.0002857340905639733,0.002807969138500691,0.0,W2,0.0010394255129336435,-0.0011296646742686906,0.005877014070832231,0.0005766282853697191,-0.0013898562559066122,0.00022658087726581334,0.0008301596936116568,0.00016035824181318293,0.0,0.0020863752208526327,0.0,0.003782801876743907,7.87016194874903e-05,0.0,Cload,0.0,1.3612674135564462e-05,0.0003888215837867601,7.380781715899762e-07,1.3760645380576663e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,-0.0017056017683839682,0.04629101463351901,0.0014312438936437163,-0.0020635778221945295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.002561639957771763,0.0008882499926931245,0.002891385452827193,5.0637747334760194e-05,0.0003798665733632732,-0.0023436418984363774,-0.0020489447759830803,-0.000395516973957546,0.0,-0.005144608984752033,0.0,-0.0016752483902323263,-0.0001870526025491582,0.0,Rbias3,0.0026223856046317788,-0.0009644464749025645,-0.0013149621535626674,-0.00016745679193896595,-0.00045991132992074775,-0.003891656288916517,0.002094333643087687,0.0004048983063566646,2.36887338283826e-07,0.005265511753960329,0.0,0.001710171445745674,0.00020231330438883973,0.0,
51,Rd,-2.5192981892532964e-05,-0.0057628466891949705,-0.0026642103553548664,0.00013372637727853144,-0.0012818193670802937,-5.959871334708892e-06,-2.0362125864122943e-05,-3.7834895577548283e-06,0.0,-5.239140753156017e-05,0.0,-3.123512976007044e-05,-1.2840566602580035e-06,0.0,Ibias,0.008689753174498131,-0.0032231405385428438,-0.06574918975803533,0.000689711397068931,-0.001063240232738281,0.0034490626825211803,0.005814598965507162,0.002697375822089218,0.001542587087714627,-0.0017292634115064365,0.0,0.005923937578545197,0.007618522174909417,0.0,L,0.0014516999420924714,0.00025157982006002204,-0.04674535320610981,0.001197369951771319,-0.00040407584055563133,0.0003384355508028156,-0.0005250519597818021,0.0043942708887721,0.001693357294088175,-0.004373815121478675,0.0,-0.0001810661428276636,-0.01859742062978271,0.0,W1,0.00042024814722029197,-0.0026189306204052027,0.07019295509510504,-0.0016580178858960186,-0.001660514819095096,9.791217193052527e-05,0.0033958693003623467,-0.003317363644297401,-0.0016673129953642836,-8.778162983772498e-05,0.0,0.0003006381239398843,0.0027769865373078856,0.0,W2,0.0009555077335150532,-0.0011849544916346243,-0.005190452049782673,0.000250487659823354,-0.0013395746294554741,0.00022264376486779442,0.0007677006263293197,0.0001447815337460551,0.0,0.0019894856343454534,0.0,0.003780426798765178,4.601203032687858e-05,0.0,Cload,0.0,1.8264573953963783e-05,0.0007574900617217943,1.6206672566134528e-06,1.5481857356826294e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,-0.0017653013191794124,0.022265159403645728,0.0015173270385336036,-0.0019045004683099754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.00235171009230868,0.0009778894470489747,0.003219697361381936,-0.00020541322743431427,0.00040236327633679474,-0.002193232651240074,-0.0018917384552804757,-0.0003561524837095403,0.0,-0.004897729196794662,0.0,-0.0015085591576276941,-0.00010636269336028092,0.0,Rbias3,0.0024119541794425676,-0.0010641205886012162,-0.0005419430310807966,0.00022526018217771028,-0.00048405250296410597,-0.003842414190623783,0.001937553238475015,0.0003654850912856622,0.0,0.00502228890079354,0.0,0.0015427225808024932,0.00011920325996297696,0.0,
52,Rd,-3.100664418457941e-05,-0.004617524803599745,-0.29658343463902903,-0.000534529938250433,0.0012050534353292262,-7.950030293788725e-06,-2.506351421421293e-05,-4.644500872325005e-06,0.0,-6.375778249753865e-05,0.0,-3.984215263532502e-05,-2.4229144714905674e-06,0.0,Ibias,0.008658268359809217,-0.0013538407963683107,-0.7348937759469277,-0.0004436730976547138,0.0013912667561383886,0.003629816463090139,0.005929591575869643,0.002638979592837222,0.001515704340679503,-0.0016975087911523814,0.0,0.005855890933918184,0.007604317068241084,0.0,L,0.0011155651331634512,0.003286896226865525,-0.789081202184792,-0.0006006967721570479,0.002162684860001185,0.00027699579234195836,-0.0005768967141296365,0.0042401712685498725,0.0016146178677104305,-0.004025848551989955,0.0,-0.0004858026111097455,-0.019115179902409143,0.0,W1,0.0004650996627690566,-0.0004937938713385968,-0.2173463178527661,-0.0019942700967064374,0.0007962556824723791,0.00011548465058361963,0.0032878971776957593,-0.003231024440137732,-0.0016342551120474755,-9.54680023640344e-05,0.0,0.00033096151791353384,0.002742537271996211,0.0,W2,0.0009264920093856211,0.0013309036384992247,0.008898549579832889,-0.0009423126294508255,0.0011478608877543255,0.00022971403322604787,0.0007488542159990852,0.0001386899566023491,0.0,0.0019144201887500189,0.0,0.0037990398041214688,7.248552460033647e-05,0.0,Cload,0.0,0.0027724694992427917,-0.345660017429971,-0.001210714839544284,0.0025676044231345467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,0.0005987419932439125,-0.06942531883676893,-0.0008090550695171306,0.0005531504077764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.0022402300423374154,0.0038901308747938115,-0.3621916760730487,-0.0007182546519059587,0.002947075532863429,-0.0020720289481523744,-0.0018119831058836964,-0.000335565188020916,0.0,-0.004628680072218296,0.0,-0.0014139436668181157,-0.00016940210345317295,0.0,Rbias3,0.0023015692732246185,0.0014990232200171574,-0.34033202685896446,-0.0009727462389494547,0.0020631851756737147,-0.003762456442202346,0.0018594948110898272,0.0003447251758523365,0.0,0.0047555209516844665,0.0,0.0014492583021085486,0.00018252622350604036,0.0,
53,Rd,-4.938209804237645e-05,0.004418286410168285,-0.4119438071733142,-0.0042246226904348325,0.009832986552845749,-1.118856081538933e-05,-3.9322411841246816e-05,-8.285067248778069e-06,0.0,-7.675214742889358e-05,0.0,-5.321130208060399e-05,-1.8182632643651933e-05,0.0,Ibias,0.00825797208017355,0.007861816481342666,-0.5505008097179385,-0.0035106308606738727,0.01023081314612714,0.003219990640190245,0.005863818884012684,0.0024538498368976295,0.0014951132130753045,-0.0015058336293107492,0.0,0.00568672855079933,0.006980643265177591,0.0,L,-0.0006186291597231096,0.012088245520453933,-0.5572179303289738,-0.0042883052816704,0.009853534453573351,-0.00014082154129755697,-0.001159250771186336,0.00354841412454293,0.002143357937316831,-0.004470268797206881,0.0,-0.001106428108778495,-0.022387614387355308,0.0,W1,0.0007393785364431596,0.0086552166628494,-0.3886271839767841,-0.005013703997365118,0.009487823244809694,0.00016860003711525995,0.003235952068369728,-0.0032155415033094906,-0.0016818788424682236,-0.00013703521059156912,0.0,0.0005183514771641991,0.0031674146065054924,0.0,W2,0.0011706263104436262,0.010055583627202082,-0.3119490109768615,-0.0032380914367452435,0.009336003064955436,0.00026698220980251176,0.0009307028305402253,0.00019737168268242261,0.0,0.0018196784426832795,0.0,0.003831672467921845,0.0004320854702746339,0.0,Cload,0.0,0.011801054139366919,-0.42638040696231444,-0.004244737084995749,0.01106191056550806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,0.009353725747478246,-0.3302551480372994,-0.0031080011757129143,0.008750071469895815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.002484663645339118,0.012980842023427792,-0.3993919382963513,-0.003781177418878421,0.011338218148664458,-0.0020351606310810883,-0.001976765885874063,-0.00041879678640955914,0.0,-0.00386433079119038,0.0,-0.001602761116116107,-0.0009149170152912561,0.0,Rbias3,0.002579030805296775,0.01040331072755077,-0.43692696621609023,-0.0033019706967007756,0.010616197774334686,-0.0041035011321664695,0.002049544935414569,0.00043456514020530953,0.0,0.0040075807505614396,0.0,0.0016596421631678419,0.0009526046538612818,0.0,
54,Rd,-1.579497698668181e-05,-0.002806967934929192,6.544995191178028e-05,-0.00021661471012456322,-0.0005377637251160222,-1.2399932543217796e-06,-1.1942847503299273e-05,-2.692598182338365e-06,0.0,-2.588892234592933e-05,0.0,-1.6652327162725265e-05,-4.1305666614904736e-06,0.0,Ibias,0.008334482856658559,-0.0005212748667411237,0.005116038808334785,6.165516250471753e-05,0.001080336499304126,0.0011228138918924283,0.005369429594674617,0.002665549809578177,0.0015936107131978125,-0.0016294611005072473,0.0,0.005242311184416686,0.006854813060190865,0.0,L,0.00012004182509918135,0.00031353928088177725,0.010141121973569716,0.00023505444746423242,-0.0003448811872634309,9.50661495069658e-06,-0.0014129881452309896,0.004117961747236712,0.002274271560190766,-0.004299410318153218,0.0,-0.0014638188543990233,-0.021760100543499923,0.0,W1,0.0006339050764004094,-0.0012533737537558385,0.0005865130173295364,-0.0011572204146882508,-0.0008938051365719569,4.9806395720008374e-05,0.0037485612600897844,-0.0033976917334910084,-0.0017509753672644646,-0.00012482158988186599,0.0,0.00040203475578574655,0.003343831397979196,0.0,W2,0.001300979604472822,-0.0019412566230585892,-0.0059485891835563106,0.0013270500434985528,-0.002372904560297213,0.0001022994434911369,0.000994242054647439,0.00022630063813348125,0.0,0.0021595676056845865,0.0,0.0045682884183066,0.00035385187732882723,0.0,Cload,0.0,5.461993026287403e-07,1.5531195232099534e-06,3.698936414126013e-07,7.592937388160983e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,-0.003259332097190527,-0.008248899741977263,0.0017800843585281177,-0.004035286999816094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.00186275428596688,-0.0004577819846955833,-0.0025243550139075733,0.0004406340992881056,-0.0009707312394140372,-0.0017095373667834204,-0.0014245577787498462,-0.0003240909084788986,-2.348726180167393e-07,-0.003093109817418355,0.0,-0.0010728856500552657,-0.0005047552460261942,0.0,Rbias3,0.002130215896275472,-0.00041901121488055606,0.000299125560711417,-0.0001463899634380846,-5.610701249260954e-05,-0.006318798959066934,0.0016272129723208437,0.00037047703170912434,0.0,0.0035350707060371705,0.0,0.001224342530440077,0.0005799315592640967,0.0,
55,Rd,-1.749220139361965e-05,-0.0036320528768087586,-0.0016195020569232342,5.532481990174146e-05,-0.001090774557154263,-1.4827904166376193e-06,-1.3372105210292789e-05,-2.9978153420516634e-06,0.0,-2.8238351902761454e-05,0.0,-1.883262360899395e-05,-5.399601793569785e-06,0.0,Ibias,0.008384595201306006,-0.0019575190468879805,-0.07641280714741923,0.0006529741688653314,-0.000788925989456707,0.0011309454335245014,0.005600382225364159,0.002615593885955591,0.0015458793631197081,-0.0014318330643753388,0.0,0.005731636562234953,0.006869714429270601,0.0,L,-0.00048766137218375286,0.0002837150974676917,-0.054493829169572655,0.000987482614751088,-0.00043465861662574947,-3.897620523859158e-05,-0.0016483830233533752,0.0036508394507503393,0.0020313108058425356,-0.0041245828526620554,0.0,-0.0011741416488540185,-0.02227193645066558,0.0,W1,0.0007166501904264561,-0.0017429273525283577,0.06153334211610932,-0.0009754948301968979,-0.0013322921053130446,5.719334464352156e-05,0.003618419388251563,-0.0034556067265980326,-0.001740338612320559,-0.00012484323999117325,0.0,0.000499788857316092,0.003437841205100111,0.0,W2,0.0010940576871598855,-0.0009855698611239817,0.012381677408248352,0.0009385161248215761,-0.0012597065903839993,8.748463458419177e-05,0.0008438882612432339,0.00019323418059093855,0.0,0.0017915004938739469,0.0,0.0038512715280429543,0.0003381855860187154,0.0,Cload,0.0,7.336834892557279e-07,7.568946878489847e-05,0.0001990044308857836,1.8790487169402619e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alo,0.0,-0.0014689820069280447,0.06150071977745402,0.0019044701977689578,-0.0018930105654121128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rbias2,-0.0019241421532901158,0.00025539357231668235,0.01939515001478502,0.0005260913788006487,-8.580595593395261e-05,-0.001797565639424825,-0.0014843036783407754,-0.0003396274964619082,0.0,-0.0031508055807306402,0.0,-0.0012226718712311441,-0.000592819439021189,0.0,Rbias3,0.0021743336398885346,-0.0006825043317897681,-0.003824708318150409,0.0002311826260245094,-0.00041706839974018907,-0.00624297130864092,0.0016758500502719034,0.0003837203637848664,0.0,0.0035589240771781274,0.0,0.001379851845198861,0.0006723925180844525,0.0,
