n,Io,W,Rb,Rd,fo,iip3,gain,s11,nf,FOM,PWR,gm
620,0.00052562116046,2.98062787668568E-05,64.1453661670217,1153.83195164878,5000000000,0.3628818,16.8753,-20.3091,8.07881010176689,13.8939511172646,0.0019906,0.0071309
621,0.000666253940952,3.03169952705248E-05,64.5174633066282,1485.93307297833,5000000000,0.0047775,18.3445,-19.3405,7.86605244117593,14.4066425266972,0.0024218,0.0077064
622,0.000272765145591,3.23059681968849E-05,68.6447484591775,768.989882497681,5000000000,-0.8687833,12.4464,-26.4199,8.80454457673767,9.86757732695486,0.0011242,0.0054353
623,0.000345428183949,3.71299243771736E-05,55.9657096752137,1234.30380375637,5000000000,-0.3082844,15.5113,-17.8863,8.46528135132484,13.0193997369369,0.0013725,0.0063556
624,0.00042097704422,3.26470890979553E-05,51.3761352757721,1514.20548369685,5000000000,0.1859987,17.0306,-16.069,8.82685277067373,13.9180887012022,0.0016111,0.0065755
625,0.000507012801668,3.17015984891628E-05,51.4439621163785,1670.83800900352,5000000000,0.2422044,17.9042,-15.7148,8.68738797383769,14.3308095597503,0.0018833,0.0069828
626,0.000506065517974,2.77368928333568E-05,54.0749824762081,1505.4816975163,5000000000,0.6336973,17.6949,-17.2343,8.79064636176017,14.3735627803708,0.0018921,0.00664
627,0.000543527321888,2.71428145752709E-05,56.3696738633737,1597.60486623428,5000000000,0.4625176,18.0563,-18.058,8.65647233195133,14.4659636873433,0.0020055,0.0067121
628,0.000469821125702,2.72739859370465E-05,59.5101014332816,1409.11490760216,5000000000,0.3248752,17.2447,-19.7786,8.56741563280763,14.1477919369222,0.001776,0.0064191
629,0.000560336973804,2.69737353604964E-05,60.2430457993884,1679.40875332496,5000000000,0.0671948,18.2538,-19.5561,8.44120675135104,14.421353982666,0.0020508,0.0067251
630,0.000361511159073,2.76796841862721E-05,63.6279578912391,1170.72857104229,5000000000,-0.2897033,15.622,-23.0485,8.6902009616897,12.7443505928087,0.0014185,0.0058108
631,0.000470157629919,3.20047787049474E-05,59.6619821591816,1630.27432681677,5000000000,-0.315847,17.5841,-18.8059,8.22801255655822,14.2781424940051,0.0017618,0.0067894
632,0.000537062275478,2.69152580802041E-05,60.5016705739597,1644.62346207139,5000000000,0.1497718,18.0972,-19.8278,8.44811890811349,14.4968937948738,0.0019777,0.0066269
633,0.000450638584726,2.69289719523901E-05,63.362949205579,1401.20932666,5000000000,0.0524351,17.0823,-21.8402,8.43114506718736,14.0381438454186,0.0017092,0.0062644
634,0.000551428445672,2.66222659222885E-05,63.1447678118926,1715.23397578867,5000000000,-0.1346357,18.2642,-20.9234,8.32966083157819,14.4329966377867,0.0020168,0.0066218
635,0.000349472458611,2.72986092078515E-05,66.2705859401827,1172.83889390478,5000000000,-0.4850836,15.4885,-24.8876,8.64152067953324,12.6102367951073,0.001374,0.0056758
636,0.000457029774209,3.2024278119135E-05,61.3856171678772,1646.66499153203,5000000000,-0.475817,17.5088,-19.5888,8.16385705197377,14.2333823866588,0.0017158,0.0066938
637,0.000531476928604,2.65176987824212E-05,61.720831529325,1678.33135560585,5000000000,0.0476544,18.1216,-20.5156,8.42534467486587,14.4950089279065,0.0019554,0.0065362
638,0.000433605628615,2.66137485241693E-05,64.5009520504505,1395.63408951234,5000000000,-0.0620308,16.9408,-22.7314,8.43820186266973,13.9254502857675,0.0016506,0.0061269
639,0.000537603529843,2.6373738335572E-05,63.690512153326,1740.00894085454,5000000000,-0.1864034,18.2392,-21.3633,8.3371141757471,14.4523263229041,0.0019687,0.006517
640,0.000365866084585,2.67715313510858E-05,66.5968526126693,1249.54718723593,5000000000,-0.4351293,15.9215,-24.9197,8.56547064596278,13.0203856334919,0.0014259,0.0057288
641,0.000474493775393,2.98863935847288E-05,62.684345241368,1707.17872661116,5000000000,-0.4194462,17.7854,-20.4482,8.19377580504898,14.4041061629063,0.0017667,0.0065802
642,0.00051148014703,2.61366257076807E-05,63.8137260486588,1653.17203320827,5000000000,0.0032008,17.9781,-21.7217,8.37047172231727,14.5173351925911,0.0018907,0.0064033
643,0.000479170581686,2.59784086267337E-05,65.9522123999157,1544.48015541308,5000000000,-0.0222192,17.586,-23.0831,8.32232355195483,14.3900329464528,0.0017916,0.0062612
644,0.000537745440766,2.56762673301898E-05,66.7599632302412,1711.38541437614,5000000000,-0.2018249,18.1915,-22.917,8.25054472112795,14.4866376359411,0.0019706,0.006442
645,0.000382741557626,2.64479445211311E-05,69.3745839833588,1292.112654917,5000000000,-0.5086956,16.2052,-26.0361,8.39279129170729,13.2697448994948,0.0014801,0.0058007
646,0.000495925713589,2.66172393363117E-05,65.7860390701819,1735.48388901904,5000000000,-0.310271,18.0205,-22.5697,8.2545381056977,14.5199373298047,0.0018317,0.0063437
647,0.000462910587504,2.56170991570903E-05,67.5943759106926,1566.59743948096,5000000000,-0.1640238,17.5279,-24.2022,8.30247411720634,14.3550810050369,0.0017341,0.0061207
648,0.000528723237976,2.51972767440283E-05,67.8870981559311,1760.01445270139,5000000000,-0.3245145,18.2214,-23.6828,8.2551221736569,14.4660700830795,0.0019357,0.0063196
649,0.000357026058156,2.6036546706642E-05,70.3817757750589,1278.27807261386,5000000000,-0.6591272,15.9043,-27.0944,8.47797605494247,12.9904840872401,0.0013904,0.0055788
650,0.0004652054496,2.90891948672043E-05,65.6336211987809,1752.57874606821,5000000000,-0.5990872,17.8052,-21.9882,8.12131137127066,14.4199668114761,0.0017304,0.0064238
651,0.000498860096755,2.55226852395176E-05,66.4332505463746,1688.31929098456,5000000000,-0.1534277,17.9659,-23.2681,8.31458323221982,14.5216610997164,0.0018444,0.006251
652,0.000472089799343,2.53804833409444E-05,68.1916885275714,1589.52161163475,5000000000,-0.1602987,17.6291,-24.4404,8.28143716091493,14.4139064628752,0.0017626,0.0061338
653,0.000523630054976,2.51155262867008E-05,68.7670097414393,1738.59737905339,5000000000,-0.3035502,18.1652,-24.1198,8.22561912826508,14.4995533099903,0.0019206,0.0062949
654,0.00038986470184,2.58138094157008E-05,71.0221054539962,1365.0345549705,5000000000,-0.5531912,16.4768,-26.7251,8.33053894526972,13.5160726836876,0.0014985,0.0057611
655,0.000500487971305,2.58053017856321E-05,67.8029984834675,1793.92531120473,5000000000,-0.4408332,18.134,-23.6846,8.23013280930837,14.5110046729183,0.0018404,0.0062473
656,0.000413817668057,2.54062598217463E-05,69.7723597546305,1476.71865927841,5000000000,-0.4038397,16.9722,-26.0039,8.33111262382973,13.9486037942628,0.0015733,0.0058399
657,0.000513585080237,2.50784957036089E-05,68.0177319759263,1831.6783311042,5000000000,-0.4778529,18.2534,-23.9434,8.27878912533242,14.4451078711781,0.0018794,0.0062066
658,0.00033813511974,2.5596725274036E-05,70.368774675135,1284.82459089138,5000000000,-0.7242478,15.724,-27.5947,8.58705471504908,12.8326838779779,0.0013234,0.0053948
659,0.000440086885701,2.93708487734167E-05,64.9580783897664,1775.11788721436,5000000000,-0.6786923,17.6496,-21.9627,8.18534584289962,14.327119178502,0.0016457,0.0062874
660,0.000494309702547,2.49932220366382E-05,65.0964491979041,1764.79073908637,5000000000,-0.1818604,18.0673,-22.9669,8.43648052226332,14.5036347179635,0.0018226,0.0061363
661,0.000428862124667,2.49896780350917E-05,67.1188846240649,1544.69026374832,5000000000,-0.2077722,17.2472,-24.7938,8.44364615123864,14.159950823217,0.0016204,0.0058673
662,0.000512990814854,2.47169287606254E-05,66.5113446920962,1838.57928449993,5000000000,-0.3923369,18.2625,-23.5125,8.38448734214527,14.4216141853499,0.0018769,0.0061581
663,0.000325661868542,2.54613028289594E-05,69.0120513106865,1269.46679153792,5000000000,-0.6852895,15.534,-27.5108,8.71835391239855,12.6713676586379,0.0012809,0.0052936
664,0.000422944357801,2.99612815667644E-05,63.2959008455024,1773.58037058406,5000000000,-0.6774834,17.4966,-21.3317,8.27008479080636,14.2259436194405,0.0015897,0.0062306
665,0.00048908359927,2.48378676926671E-05,62.9985383172062,1798.55546583176,5000000000,-0.1287196,18.0945,-22.1241,8.56377300677861,14.4829417263678,0.0018029,0.0060813
666,0.000413630560351,2.48007001277134E-05,65.1856542567397,1539.62717531425,5000000000,-0.1532515,17.1264,-24.1607,8.58488457697841,14.067620559838,0.0015696,0.0057614
667,0.000499452045459,2.45791704808709E-05,64.4057205963654,1864.04335324176,5000000000,-0.31673,18.2356,-22.7938,8.51325791202595,14.4280776794076,0.0018308,0.0060717
668,0.000343149266887,2.50003208193436E-05,66.873142110126,1354.39877398296,5000000000,-0.4888112,16.0014,-26.3433,8.74218573027251,13.1179943728124,0.0013381,0.0053662
669,0.000439509362163,2.79263856259506E-05,62.7824184101899,1834.80801170011,5000000000,-0.5199037,17.7789,-21.509,8.39519763796964,14.3870742353088,0.0016388,0.0061286
670,0.000469513362223,2.45111530309867E-05,63.50472726264,1769.74432708798,5000000000,-0.097165,17.9426,-22.7058,8.5903935760782,14.4854111631287,0.0017402,0.0059574
671,0.000450159357694,2.42695352740131E-05,65.1386654358702,1686.78147275857,5000000000,-0.0940169,17.6799,-23.8494,8.5583817872515,14.4120557213659,0.0016815,0.0058583
672,0.000486482428788,2.40611569395836E-05,65.8927266775587,1807.25758676944,5000000000,-0.216238,18.0876,-23.8533,8.49965118756835,14.4889549909363,0.0017922,0.0059697
673,0.000406655201421,2.44015718725659E-05,67.8311313755828,1548.67983148131,5000000000,-0.3004271,17.0839,-25.7804,8.51199058540813,14.0349356581925,0.0015437,0.0056698
674,0.00049470279965,2.42584429382087E-05,66.5362744498469,1891.32822201572,5000000000,-0.4477233,18.2458,-23.9424,8.44851691207774,14.4270771841357,0.0018122,0.0059987
675,0.000332487151694,2.47453316825401E-05,68.8062911533021,1349.77446333569,5000000000,-0.6327336,15.8659,-27.5443,8.72148792090269,12.988590375312,0.0012998,0.0052607
676,0.000427911903031,2.81056579698355E-05,63.928801197904,1844.21038768455,5000000000,-0.636752,17.6969,-22.1126,8.34917488358505,14.3477721850563,0.0015994,0.0060693
677,0.000470297178255,2.42585124829818E-05,64.1737542423159,1810.87990139382,5000000000,-0.1729878,18.0098,-23.1397,8.58203556553356,14.489235895306,0.0017391,0.0059158
678,0.000429729402773,2.41102701543668E-05,65.8955938849282,1654.36671136176,5000000000,-0.1587722,17.4795,-24.598,8.57268051911819,14.3055340786307,0.001615,0.0057398
679,0.000490370237522,2.3869924780177E-05,65.9288236853745,1875.05456851303,5000000000,-0.3409465,18.2046,-23.9162,8.51878790498231,14.4420400786218,0.0017992,0.0059384
680,0.000350058378797,2.44473042767173E-05,68.1271631793579,1413.44924921677,5000000000,-0.5185269,16.2352,-27.0238,8.68715043044705,13.3231496506451,0.0013575,0.005345
681,0.000445920007602,2.4772143235679E-05,64.3591788208152,1884.03751710169,5000000000,-0.3856617,17.9652,-23.3193,8.56129951131245,14.4757729553734,0.0016533,0.0058227
682,0.000430439057493,2.3622143032246E-05,65.596191319815,1749.58528283472,5000000000,-0.1973647,17.6625,-24.6713,8.63041745444481,14.3961588766741,0.0016101,0.0056571
683,0.000467595769097,2.33114205911901E-05,66.0089841155717,1879.68973470166,5000000000,-0.29518,18.0933,-24.5068,8.5949887053248,14.4746424764322,0.0017235,0.005763
684,0.000390176555691,2.35968575689506E-05,67.7495556326923,1606.68558382039,5000000000,-0.3470723,17.0773,-26.4109,8.62294037418612,14.0270342611447,0.001483,0.0054666
685,0.000472455868434,2.34937322398461E-05,66.2410609805107,1957.30135244179,5000000000,-0.4796608,18.2221,-24.4477,8.56622293725086,14.4272324922115,0.0017335,0.0057799
686,0.000335575537252,2.3804906653082E-05,68.2346948838677,1452.00945724088,5000000000,-0.5674862,16.1889,-27.6256,8.78199932345326,13.2923429770984,0.0013042,0.0051702
687,0.000425959084969,2.41724961328951E-05,64.1414414302838,1933.97124976512,5000000000,-0.4237689,17.9132,-23.7499,8.66158149178426,14.4572571555262,0.0015833,0.0056336
688,0.000422936683397,2.29143498266638E-05,65.0526358330756,1839.42279518713,5000000000,-0.2265365,17.763,-24.8576,8.74062558114733,14.4263848173879,0.0015784,0.0055085
689,0.000441856773605,2.26559060395426E-05,65.664577826784,1904.47365110372,5000000000,-0.276941,17.9816,-25.0213,8.71211849969248,14.4713083035446,0.0016362,0.005553
690,0.000408089098901,2.27295138347579E-05,66.8968905997411,1771.43770188518,5000000000,-0.2789627,17.5392,-26.1081,8.69759856184338,14.328310172523,0.0015324,0.0054269
691,0.000456551321092,2.25799928517243E-05,66.6655716825677,1974.15861396929,5000000000,-0.4325263,18.1613,-25.3053,8.65982673306493,14.4429802518756,0.0016793,0.0055897
692,0.000350917376419,2.29903325314368E-05,68.344634342609,1576.22690993659,5000000000,-0.5000823,16.6534,-27.653,8.76890231769158,13.6910586306803,0.0013495,0.0051633
693,0.000436243030083,2.31580735371157E-05,65.4039094098191,2017.21815145249,5000000000,-0.5040364,18.0982,-24.7004,8.687182530146,14.4592031880308,0.0016102,0.0055464
694,0.000374402432146,2.26542311521624E-05,66.7613134981146,1712.00262876594,5000000000,-0.3607163,17.1644,-26.6882,8.78944006351673,14.0895678870033,0.0014223,0.0052419
695,0.000445533025932,2.2493669231342E-05,65.3536326597383,2047.18244806367,5000000000,-0.4925163,18.1951,-24.8862,8.75033035167784,14.4200717856388,0.0016381,0.0055045
696,0.000332872589941,2.26662038830021E-05,67.0778288187356,1579.27050958694,5000000000,-0.4914069,16.4826,-27.6944,8.91925356369597,13.56094773427,0.0012873,0.0050111
697,0.000414474938486,2.29507810829609E-05,63.7701828383122,2045.64463649454,5000000000,-0.4587776,18.001,-24.2923,8.82350270570167,14.4526192220577,0.0015368,0.005404
698,0.000386645709297,2.20634422186458E-05,64.7973132981469,1853.96450822174,5000000000,-0.2639826,17.528,-25.7477,8.90922175763731,14.3128525548936,0.0014552,0.0052117
699,0.000430927065811,2.18153460696621E-05,64.5191700016294,2056.65033222076,5000000000,-0.3904514,18.1281,-25.0302,8.88406177482841,14.4330821643614,0.0015891,0.0053522
700,0.000348313458524,2.20143076163542E-05,66.0524790204594,1708.2961909976,5000000000,-0.3790628,16.9232,-27.1933,8.96003454071464,13.9153135655521,0.0013331,0.0050161
701,0.000421080046298,2.20978709102025E-05,63.9557506073183,2109.9785308311,5000000000,-0.4792461,18.1319,-24.7209,8.89805374336057,14.4301416871685,0.0015536,0.0053217
702,0.000345739755845,2.18473118601236E-05,65.3877900923815,1740.79335842448,5000000000,-0.3603843,16.9681,-26.9834,9.01345546722653,13.9520923495647,0.0013226,0.004975
703,0.000415327725175,2.18681957016389E-05,63.4441611258562,2130.98637244873,5000000000,-0.4620358,18.124,-24.6459,8.95889645468223,14.426800251649,0.0015333,0.005261
704,0.000343675181786,2.16122906079655E-05,64.8540865688254,1770.41449904704,5000000000,-0.3363286,17.0071,-26.8535,9.06729643793519,13.9819661241662,0.001314,0.0049312
705,0.000410495420185,2.1640467262742E-05,63.059236384644,2154.29934672068,5000000000,-0.4542259,18.1233,-24.6198,9.01264234269549,14.4222467382373,0.0015158,0.0052045
706,0.000339399956124,2.13956840254182E-05,64.44186930189,1788.55055469896,5000000000,-0.3238783,17.0042,-26.82,9.12163589230629,13.9817458393599,0.0012983,0.004878
707,0.000404515609074,2.14488540164269E-05,62.6450217708286,2173.48370951746,5000000000,-0.4409729,18.1096,-24.5693,9.06574812477033,14.421130988007,0.001495,0.0051478
708,0.000339224877953,2.11762038640136E-05,63.9939882846029,1825.57419904179,5000000000,-0.3027389,17.0739,-26.6707,9.16493438571034,14.0319871235908,0.0012957,0.0048456
709,0.000400779044847,2.12010045887386E-05,62.3929772685056,2194.91981446398,5000000000,-0.4350146,18.1137,-24.6063,9.11434438079701,14.4160326648932,0.0014812,0.0050949
710,0.000333893438264,2.09737055638342E-05,63.7270872690329,1840.84122048429,5000000000,-0.3011112,17.0514,-26.7286,9.21531581581252,14.0183267733075,0.0012766,0.0047882
711,0.000394395310969,2.10278756609812E-05,62.0701390221767,2218.73074982901,5000000000,-0.4346507,18.1012,-24.5986,9.16281003497504,14.4151774975827,0.0014587,0.0050369
712,0.000332902007246,2.07393355327558E-05,63.3332116590823,1876.43260812836,5000000000,-0.2831709,17.1068,-26.6275,9.26161090115127,14.0571766995994,0.0012713,0.0047498
713,0.000390217228062,2.07828320066366E-05,61.8271300050304,2242.20751020043,5000000000,-0.4290823,18.1023,-24.6422,9.21243846695627,14.4109053230591,0.0014435,0.004982
714,0.000328413143461,2.05393265407593E-05,63.0885227861537,1895.65078850439,5000000000,-0.2820008,17.0999,-26.6754,9.30883815021974,14.0542970655996,0.0012549,0.0046969
715,0.000384510020711,2.05962174870154E-05,61.5587643071138,2263.54691834432,5000000000,-0.4256285,18.0906,-24.6608,9.25951564722426,14.410107039238,0.0014234,0.0049265
716,0.000327033301354,2.03219815537994E-05,62.7558215000257,1930.61654830098,5000000000,-0.2707514,17.1489,-26.6042,9.35263926718898,14.0875141649779,0.0012484,0.0046582
717,0.000380104814681,2.03693699749058E-05,61.3484163375828,2286.57250427213,5000000000,-0.4219876,18.0887,-24.7155,9.30676441901586,14.4073752401653,0.0014074,0.0048728
718,0.000323289376727,2.01105535041295E-05,62.5069130864577,1953.20012069992,5000000000,-0.2653051,17.1509,-26.6347,9.40008935033682,14.089944378516,0.0012345,0.0046085
719,0.000374899591702,2.01762985321656E-05,61.1102482957487,2311.77237083166,5000000000,-0.4223853,18.0822,-24.7462,9.35345125324357,14.4050894836098,0.0013889,0.0048185
720,0.000320646138979,1.99067793939722E-05,62.2434284039649,1982.71662404609,5000000000,-0.260601,17.1764,-26.6249,9.44428267145334,14.1077074735918,0.0012239,0.0045646
721,0.000370100980915,1.99678669104305E-05,60.8977732287914,2333.04734316452,5000000000,-0.4161737,18.0738,-24.7939,9.40004395907844,14.4040300147279,0.0013718,0.0047656
722,0.000318427915481,1.9696784943376E-05,61.9685761279228,2012.9591408676,5000000000,-0.2524438,17.2051,-26.5999,9.48899209931919,14.1265671224525,0.0012148,0.0045228
723,0.000365497258755,1.97579931614877E-05,60.7043188440789,2355.38826007909,5000000000,-0.411502,18.0672,-24.8509,9.44617081031464,14.4022608256039,0.0013554,0.0047134
724,0.000315834426269,1.95037548302166E-05,61.7432557060252,2040.70674614992,5000000000,-0.2488299,17.2256,-26.6055,9.53098045874756,14.140019023095,0.0012046,0.004481
725,0.000361014525687,1.9569125187666E-05,60.5329850342981,2377.65509393411,5000000000,-0.4111819,18.0616,-24.9099,9.48879133948569,14.4008243720725,0.0013393,0.0046639
726,0.000313023701751,1.93076945642744E-05,61.5326699219547,2068.98070504217,5000000000,-0.2463644,17.2429,-26.6279,9.57367005421773,14.1516128505954,0.0011936,0.0044377
727,0.00035637231369,1.93699375737429E-05,60.3457215755619,2401.70192556383,5000000000,-0.4093826,18.0554,-24.9656,9.53440847302205,14.3992237782977,0.0013227,0.0046123
728,0.000310172405437,1.91165599206173E-05,61.3057897728213,2096.71480950021,5000000000,-0.2431412,17.259,-26.6341,9.61736399889396,14.1620642304146,0.0011826,0.0043948
729,0.000351692251503,1.91842650946009E-05,60.1569261567675,2424.05049362376,5000000000,-0.4055444,18.0459,-25.0125,9.57893290298956,14.3983416973006,0.0013061,0.0045626
730,0.000308064212786,1.89283141060763E-05,61.0711929813753,2129.65741653783,5000000000,-0.2401861,17.2893,-26.6151,9.65929707650521,14.1803407530028,0.0011739,0.0043557
731,0.000347372251329,1.89925420347555E-05,59.99815002749,2446.50903235211,5000000000,-0.4036003,18.0396,-25.0773,9.6222819596263,14.3971467525301,0.0012906,0.004514
732,0.000305383866925,1.87359296000141E-05,60.8609125410681,2157.72470645343,5000000000,-0.2364417,17.3051,-26.6278,9.70270142305871,14.1902665978084,0.0011634,0.0043139
733,0.000342893023205,1.88006945953078E-05,59.8104394150229,2468.57814037882,5000000000,-0.3978224,18.0304,-25.1238,9.6681557453523,14.3961038138693,0.0012747,0.0044647
734,0.000303167422153,1.85574142556403E-05,60.6582396724055,2190.36203946786,5000000000,-0.2356205,17.3306,-26.6267,9.74305082861872,14.2051518690605,0.0011544,0.0042756
735,0.00033855421804,1.86136135726489E-05,59.6759670118146,2491.92030235092,5000000000,-0.3965212,18.0226,-25.2046,9.71056015877696,14.3952302799202,0.0012592,0.0044166
736,0.000300664565635,1.83749391312115E-05,60.4546121360894,2219.70005048168,5000000000,-0.2335955,17.3494,-26.6321,9.78522921098554,14.2158453073053,0.0011446,0.0042358
737,0.000334299097144,1.84366411600165E-05,59.5157447815826,2514.79770749235,5000000000,-0.3941773,18.0147,-25.2591,9.75347296512052,14.3943969953689,0.001244,0.0043701
738,0.00029809672808,1.81990217030247E-05,60.2544702338438,2250.56343273476,5000000000,-0.2330123,17.3679,-26.6355,9.82723273449112,14.2265125014675,0.0011345,0.0041961
739,0.000329923780108,1.82564014336545E-05,59.3388966687301,2537.75042815207,5000000000,-0.3896878,18.0052,-25.3046,9.79864211186057,14.3937074121744,0.0012284,0.0043225
740,0.000295728870363,1.8013583039753E-05,60.0425217200263,2280.84274284075,5000000000,-0.2288405,17.3863,-26.6302,9.87084777950543,14.2365656576914,0.0011251,0.004157
741,0.000325703078937,1.80770579858514E-05,59.1808497682107,2559.92593056664,5000000000,-0.3848036,17.9953,-25.36,9.84254329986078,14.3930409945847,0.0012134,0.0042763
742,0.00029341413426,1.78402316029496E-05,59.8371578034967,2313.98257657454,5000000000,-0.2280659,17.4084,-26.6196,9.91305741292721,14.2484566752676,0.0011158,0.0041189
743,0.000321446263349,1.78966989378007E-05,59.0020261004572,2582.58041616326,5000000000,-0.3790742,17.9854,-25.4,9.88847983070506,14.3920350909391,0.0011983,0.0042296
744,0.000291071025951,1.76747913425794E-05,59.6255722810506,2347.50941331353,5000000000,-0.2285508,17.4305,-26.5983,9.95495057351436,14.2597938525815,0.0011065,0.0040815
745,0.000317190809042,1.77274704494473E-05,58.8513156484085,2604.29883059111,5000000000,-0.373463,17.9727,-25.4552,9.93174690269723,14.3918337535185,0.0011832,0.0041845
746,0.000289024094461,1.75022614593464E-05,59.4056777573041,2380.56773509953,5000000000,-0.2253974,17.4535,-26.5655,9.99798534096873,14.2708017229694,0.0010982,0.0040454
747,0.000313170338511,1.75549524173935E-05,58.6961785769835,2625.85410274828,5000000000,-0.3679419,17.9624,-25.5041,9.97557028768025,14.3911120896766,0.0011689,0.0041403
748,0.000286737007897,1.73385382255343E-05,59.2122295185478,2415.36205627345,5000000000,-0.2263281,17.4743,-26.5526,10.0394054467844,14.2812062108773,0.001089,0.0040088
749,0.000308927014172,1.73823936900059E-05,58.5245598381874,2648.90163852397,5000000000,-0.3618882,17.9505,-25.5441,10.0215858761279,14.3902273180288,0.0011539,0.0040946
750,0.00028445755478,1.7178852006091E-05,59.0204170490843,2449.23536979754,5000000000,-0.2273454,17.4942,-26.5378,10.0807363541107,14.2902768855045,0.00108,0.0039726
752,0.0005075,4.40962039908522E-05,67.0900017685141,138.25,6000000000,-0.3860522,3.532,-17.1724,10.0193491662255,-1.76626716962701,0.0020558,0.0089499
755,0.001316832108081,4.1008139606316E-05,111.964916104964,641.87156305382,6000000000,2.264,16.5973,-19.7847,5.77874082037297,15.4189087338925,0.0047624,0.0123288
756,0.000863355467518,4.89423036402383E-05,114.6708133809,555.369004099109,6000000000,-0.3396265,15.0612,-20.3166,5.63520258786169,13.1788150547027,0.0032173,0.0115511
757,0.0013536483317,4.71352850804152E-05,113.717500963335,817.764316952052,6000000000,-0.3093622,17.5169,-17.6414,5.39963484924993,14.2230788612238,0.0048352,0.0131614
758,0.000338412082925,6.53766017519431E-05,98.9954821363676,204.441079238013,6000000000,-3.253,5.14,-21.7848,8.60160568383553,0.256388323535405,0.0013981,0.007738
759,0.000518014385999,7.22102945341577E-05,68.8584987027995,357.771888666523,6000000000,-1.2571,11.0069,-15.1718,7.21861933177493,8.03346555905928,0.0020859,0.0105239
761,0.000772025535282,3.98726690115414E-05,87.4523338698589,796.234011520436,6000000000,0.2280141,16.1435,-20.2732,6.45668513761565,14.2221475757772,0.0028757,0.0098562
762,0.001087792820648,3.76574121879914E-05,88.6719140507375,1042.95287225533,6000000000,-0.4084466,17.6966,-19.0978,6.41472973522634,13.8840330513741,0.0038873,0.0105777
763,0.000271948205162,5.00632510272882E-05,87.2029824735069,260.738218063832,6000000000,-2.3504,5.5191,-23.519,9.29611882181959,1.60026463925019,0.0011474,0.0063207
764,0.000382309762425,5.85852619742291E-05,57.73585898146,456.291881611706,6000000000,-0.4706928,10.9359,-15.4455,8.26593725353836,8.6829497336718,0.0015845,0.0082694
766,0.000596332885474,3.87363062791454E-05,67.9098218219425,905.446269936081,6000000000,0.0082481,15.7938,-18.1055,7.34698114098834,13.5631908580774,0.0022686,0.0086392
767,0.000820674791412,3.41231924481856E-05,67.4049002993479,1157.83950422071,6000000000,0.8484725,17.4909,-17.6197,7.37901947653968,14.8705753257017,0.0029842,0.009078
768,0.000549586530313,3.45341561623545E-05,72.3109996410478,817.048657066235,6000000000,-0.0913264,15.0948,-20.7838,7.52951267547826,12.8581057529278,0.0021093,0.0079464
769,0.000769019220949,3.39852809627312E-05,70.0730720990085,1151.46437167684,6000000000,0.7025073,17.3212,-18.5401,7.29211497970174,14.9185465745361,0.0028127,0.0088519
770,0.000722336906573,3.2825668870191E-05,74.2975314723249,1033.08072707466,6000000000,0.7184029,16.8249,-20.2053,7.24628977265107,14.7177395469414,0.0026718,0.0085699
771,0.000874757017124,3.19923828058554E-05,77.0452855048305,1188.68294618625,6000000000,0.3814136,17.6322,-20.1636,7.16162341888591,14.5745270888332,0.0031522,0.0089106
772,0.000218689254281,3.69073988122546E-05,80.9594596091699,297.170736546563,6000000000,-1.4961,4.9477,-24.3611,10.3148632503099,1.62256137063254,0.0009374857,0.0050766
773,0.000282050148484,4.77251641174634E-05,51.5639762610123,520.048788956485,6000000000,0.5622852,10.2621,-15.7425,9.4274290348424,8.90301177537371,0.0012027,0.0064957
775,0.000340196875281,4.00659211929823E-05,54.150558228595,1020.67392927317,6000000000,-0.1582841,13.9614,-16.6215,8.54825044894635,12.3137711885699,0.0013728,0.0065758
777,0.000428785523365,2.46874948401717E-05,57.0393724445877,1476.54952394534,6000000000,0.4276812,16.4533,-19.4132,9.00738320216225,14.1183893396274,0.0016293,0.0058743
778,0.000519638860387,2.33495129808642E-05,57.4367275017926,1732.24395290622,6000000000,0.5504927,17.4375,-19.3471,8.99665647597313,14.5480307458954,0.0019097,0.0060631
779,0.000429009156264,2.29998674029672E-05,60.4156353200164,1428.51084488346,6000000000,0.4484697,16.3387,-21.5608,8.98848083470224,14.0443386213064,0.00163,0.0056919
780,0.000525990452164,2.29157594528286E-05,60.51343204251,1753.70795698489,6000000000,0.3884687,17.4928,-20.8308,8.86728318832944,14.5500348643705,0.0019272,0.0060187
781,0.00039423076972,2.29695543482851E-05,63.4265423255807,1350.70718190106,6000000000,0.1294923,15.8618,-23.639,8.92606511854903,13.6385780320435,0.0015147,0.0055095
782,0.000499371123367,2.32161246482516E-05,61.9701881644898,1752.17123752533,6000000000,0.2485605,17.3617,-21.596,8.7718668142954,14.5906545122129,0.0018397,0.0059466
783,0.000454121921844,2.2440160296102E-05,64.2661934361643,1545.62090500244,6000000000,0.3261572,16.7539,-23.5087,8.79281985892133,14.3690758429708,0.001704,0.0057081
784,0.000530241700479,2.21340149809434E-05,64.8540551319491,1771.82157992803,6000000000,0.2167495,17.5276,-23.1381,8.73357290391413,14.5435302158448,0.0019377,0.0059158
785,0.000353499983939,2.27880401830076E-05,67.5256334142831,1271.0033050354,6000000000,-0.2848089,15.2409,-26.6219,8.89471903288321,13.0570587239827,0.0013758,0.0052471
786,0.000457254672801,2.34890561840644E-05,63.8469043377197,1734.52106163552,6000000000,0.0162113,17.0961,-22.7929,8.68974485131993,14.5274447362951,0.0017012,0.0057878
