n,Io,W,Rb,Rd,fo,iip3,gain,s11,nf,FOM,PWR
650,0.0012538825751991051,6.263636673092704e-05,153.02132681584087,706.1116318849723,4000000000.0,-0.0021205,18.4236,-18.5575,4.427983553353272,15.403864340599272,0.0045222
651,0.0010910778223858692,7.516364007711245e-05,148.30832952338778,564.8893055079778,4000000000.0,-0.5608352,17.2165,-17.6326,4.42138409253004,14.187468617831968,0.0039943
652,0.0013092933868630431,6.0130912061689955e-05,162.86559414371746,677.8671666095734,4000000000.0,0.1397593,18.3052,-19.1447,4.406355644272618,15.281103169661169,0.0047137
653,0.0010474347094904346,7.215709447402795e-05,133.72440496560523,542.2937332876587,4000000000.0,-0.4834111,16.906,-17.7588,4.679066079743992,13.71296052758871,0.0038538
654,0.0012569216513885215,5.772567557922236e-05,144.83277317283867,650.7524799451904,4000000000.0,0.5951868,18.0477,-19.4416,4.657241829267148,15.247843842778423,0.0045472
655,0.001361041716310508,6.927081069506683e-05,154.00828870296135,780.9029759342285,4000000000.0,-1.445,18.8837,-16.7407,4.24016600625718,14.397691036035713,0.004869
656,0.0010888333730484064,8.312497283408019e-05,123.20663096236908,624.7223807473828,4000000000.0,-0.5674331,17.6178,-15.5347,4.482507347518956,14.489894676226944,0.0039915
657,0.0013066000476580878,6.649997826726415e-05,146.66089186569306,749.6668568968594,4000000000.0,-0.4560725,18.7421,-17.3096,4.375326199253557,15.187933938245248,0.0046952999999999995
658,0.0010452800381264703,7.979997392071698e-05,117.64012139064727,599.7334855174875,4000000000.0,-0.5561928,17.3509,-15.8976,4.655025212757103,14.128124344536154,0.003848
659,0.0012543360457517643,6.383997913657359e-05,136.63533055510024,719.680182620985,4000000000.0,0.0899762,18.5369,-17.7283,4.558560227959677,15.404197365293069,0.0045248
660,0.0010745969153957864,7.66079749638883e-05,145.9211411325425,575.744146096788,4000000000.0,-0.6749258,17.2461,-17.4382,4.42758508784247,14.154702363883153,0.0039382
661,0.0012895162984749436,6.128637997111064e-05,160.62201077806606,690.8929753161456,4000000000.0,0.04364970000000001,18.371,-18.8973,4.393160498131826,15.333964731280684,0.0046464
662,0.001031613038779955,7.354365596533278e-05,138.4862801870221,552.7143802529165,4000000000.0,-0.6847573,16.932,-17.9029,4.609788818500236,13.707693871932175,0.0037969
663,0.001237935646535946,8.825238715839933e-05,148.30696671716905,663.2572563034998,4000000000.0,-0.45832090000000003,18.1687,-15.0304,4.078696734986768,15.28934894861409,0.0044838
664,0.0014855227758431352,7.060190972671946e-05,177.1039406517223,795.9087075641999,4000000000.0,-5.1893,18.7051,-16.1969,4.058457691754526,10.416693494051236,0.0052818
