n,Io,W,Rb,Rd,fo,Vg,Vs,Vd,Vth,iip3,gain,s11,nf,FOM,PWR,gm
104,6.20407198004314e-05,1.4442560918644177e-05,65.88597569482872,4267.306115164214,6000000000.0,0.5433825000000001,0.0058704000000000004,1.4198,0.49474090000000004,2.9017,11.8444,-21.6021,12.430537595733497,16.006084008678897,0.0002720522,0.0015968
105,6.259014853195885e-05,1.3377600408604144e-05,62.145327573077765,4249.365643904535,6000000000.0,0.5473600000000001,0.005557299999999999,1.42,0.4945541,3.1125,12.189,-24.4339,12.73057163931247,16.218876017691326,0.0002736253,0.0015743
106,7.288691953957042e-05,1.5217981570701178e-05,79.17449912290708,4388.327982311587,6000000000.0,0.5511048,0.0079343,1.3603,0.4957623,0.5893556,12.4107,-16.2875,11.37145716703047,14.803228174656429,0.00031158149999999996,0.0017694000000000002
107,6.271872079898898e-05,1.5195156354320358e-05,70.49665020946938,4225.882302810639,6000000000.0,0.5418672,0.0063495,1.4194,0.49493830000000005,2.5357,11.6631,-19.1488,12.106932758777706,15.755732451504748,0.0002750165,0.0016279999999999999
108,6.353697211462389e-05,1.4020257368427612e-05,66.34208540556078,4214.069586495379,6000000000.0,0.5462116,0.0060157,1.4179,0.4947568,2.7382,12.0618,-21.3504,12.396561641741117,16.008561918429827,0.00027758679999999997,0.0016083
109,5.866728025844354e-05,1.3781813983703024e-05,61.30769106336325,4166.736398546687,6000000000.0,0.5422414,0.0052389,1.4439,0.49435019999999996,3.3747,11.731,-25.0395,12.903850307389265,16.071870936026656,0.00025941379999999995,0.0015301
110,8.326701795571283e-05,1.366341931019703e-05,81.12961534547267,4459.618368399299,6000000000.0,0.5648966000000001,0.0089132,1.31,0.4962274,-0.7723491,13.4748,-15.8855,11.17759753284786,14.239606725818089,0.0003476334,0.0018473
111,7.693447305644729e-05,1.3531992630955408e-05,74.33961644298428,4415.337369210392,6000000000.0,0.5598522,0.0077171,1.3417,0.49567720000000004,0.2576578,13.1504,-17.8784,11.627152953433198,14.748432782025054,0.0003253367,0.0017671
112,6.788277398622666e-05,1.370471742266393e-05,67.85224007708966,4331.216417857078,6000000000.0,0.5512323,0.0064388,1.389,0.4950319,1.9423,12.5034,-20.5922,12.188381837192628,15.640798740098719,0.0002930004,0.0016566
113,5.755068576686744e-05,1.4082226236381501e-05,61.65910207355489,4225.355004217764,6000000000.0,0.5401701000000001,0.00519,1.4444,0.4943612,3.2085,11.5693,-24.6495,12.895462504656043,15.825602626789015,0.0002551021,0.0015191
114,8.652410078443093e-05,1.3247973302811287e-05,83.09184793228452,4649.341707910427,6000000000.0,0.5691712999999999,0.00932,1.2785,0.4965036,-1.2351,13.8049,-15.3996,11.080275737360735,14.089163349957015,0.00035763999999999994,0.00186
115,8.135653443227532e-05,1.295822202007887e-05,76.7680294512499,4583.649031809789,6000000000.0,0.5657945,0.008243200000000001,1.3078,0.4959852,-0.46706590000000003,13.6046,-17.0698,11.478458494310011,14.449851511972401,0.0003397242,0.0017914
116,7.462528660228676e-05,1.2971360098547658e-05,70.78679442426645,4538.751752298486,6000000000.0,0.5598725,0.0071441000000000004,1.3419,0.49545960000000006,0.6031822,13.2077,-19.2334,11.915134084759229,14.96936414472194,0.00031598899999999997,0.0017119
117,6.516014576127671e-05,1.3275155923503768e-05,64.89064829081305,4464.888349993482,6000000000.0,0.5502406,0.0059391999999999995,1.3913,0.4948354,2.3955,12.4752,-22.3067,12.478868355949409,15.922959970420498,0.0002820333,0.0015995
118,5.5669582553613664e-05,1.3618607289264666e-05,59.33950999005785,4375.395187723318,6000000000.0,0.5398224,0.0048415,1.443,0.49422930000000004,3.2848,11.5886,-26.8922,13.156919164645267,15.785014433283013,0.0002470678,0.0014718
119,8.667357889094489e-05,1.2477636669221056e-05,80.98536495345917,4863.9175522006535,6000000000.0,0.5722789,0.009012000000000001,1.2587,0.49646429999999997,-1.2582,14.0826,-15.8593,11.25625870530914,14.16930706689854,0.0003563176,0.0018191
120,8.211023205619364e-05,1.2218905589914256e-05,75.20911163984994,4802.807452695507,6000000000.0,0.5693442,0.008055300000000001,1.2856,0.4959944,-0.5976449,13.9132,-17.533,11.623339259406322,14.461049862199783,0.000340589,0.0017598000000000002
121,7.64143870218612e-05,1.2223353853546058e-05,70.02064873389546,4761.97847564379,6000000000.0,0.5643432,0.0071238000000000004,1.3155,0.49554129999999996,0.24237450000000002,13.5909,-19.5551,11.996269201962955,14.841167325397238,0.00032067489999999994,0.0016956
122,6.826365421236547e-05,1.2453202394313615e-05,64.91720812754063,4693.807172094292,6000000000.0,0.5561678000000001,0.0060914,1.3595,0.4949952,1.635,12.999,-22.3153,12.462973925386853,15.555614952648392,0.00029177609999999997,0.0016048
123,5.7825116317616864e-05,1.303479900237033e-05,59.764993338021355,4576.65389988881,6000000000.0,0.544062,0.0049784,1.4187,0.4943657,3.4581,12.0091,-26.4931,13.083668356300311,16.335233217683573,0.000254024,0.0014815000000000002
124,7.64102298485524e-05,1.364716790840194e-05,78.91125849189595,4762.029761839146,6000000000.0,0.5594367,0.0080535,1.314,0.4959604,-0.2194874,13.1601,-16.3162,11.433767665642097,14.543984379968652,0.0003212435,0.001748
125,6.807448764806315e-05,1.3594279723841308e-05,71.80658447116458,4632.227984587429,6000000000.0,0.5521387,0.006754400000000001,1.3643,0.4952686,1.3406,12.619,-18.6051,11.9926766670469,15.380424973932916,0.00029184699999999997,0.0016420999999999999
126,5.7581588268126584e-05,1.3849831558340689e-05,64.91383429450423,4474.865636701088,6000000000.0,0.5412391,0.0054147,1.4267,0.49451639999999997,3.0258,11.7023,-21.9717,12.716655384247236,15.986953889293229,0.0002537924,0.0015027999999999999
127,8.033571295518963e-05,1.376573276938649e-05,85.18734638228514,4695.91175442402,6000000000.0,0.5626785,0.0090301,1.3022,0.49631990000000004,-0.9530086,13.3282,-14.8039,11.090765634856481,14.161882237866708,0.0003354098,0.0018022000000000001
128,9.66241336241163e-05,1.5784812515447868e-05,34.074938552914055,4382.027478810317,6000000000.0,0.5610454,0.004337100000000001,1.2423,0.49555669999999996,3.6222,13.7197,-12.7011,14.019958730129582,15.225688101785542,0.0004030298,0.0021363
129,8.872248568260916e-05,1.7210354655605823e-05,54.519901684662486,4145.894493483008,6000000000.0,0.5539291,0.0065284,1.3035,0.4958673,1.9171,12.8646,-27.7647,12.027732584460644,15.073586758990938,0.000375239,0.0020859999999999997
130,7.600887470047605e-05,1.710821002779127e-05,50.53748241906569,3930.592481198452,6000000000.0,0.5450173,0.0054288,1.3777,0.49507870000000004,3.7624,12.1144,-24.3847,12.683392075272659,16.02811366245966,0.0003301777,0.0019167000000000001
131,8.810260976880011e-05,1.883228747355777e-05,66.9689653671266,3876.72530978593,6000000000.0,0.5503334,0.0080436,1.3343,0.4961806,1.0397,12.3466,-22.4396,11.187357753475052,14.58631749300939,0.00037478209999999997,0.0021351
132,7.660751360870959e-05,1.841365243521786e-05,60.495613132144285,3697.3630195251017,6000000000.0,0.5427773,0.0065844,1.3976,0.4953472,2.9,11.7418,-26.9755,11.899330294997084,15.578926839906535,0.000333808,0.0019678
133,7.121356117884326e-05,1.7572926529513086e-05,55.846811622726676,3589.7586110199763,6000000000.0,0.5405874,0.0057625,1.4296,0.4948669,3.6255,11.5615,-29.3648,12.445936730877785,15.809062037238993,0.00031391449999999994,0.0018685000000000002
134,7.940226957972697e-05,1.5402090009001326e-05,54.747413121647305,3650.2596460404466,6000000000.0,0.5531699999999999,0.0060792,1.3947,0.4950369,2.8273,12.6305,-29.0749,12.451189100062162,15.692032593076583,0.0003427973,0.0019196
135,6.695702793816935e-05,1.604698000611963e-05,50.48511262378255,3583.1205252883346,6000000000.0,0.5411893,0.004949,1.4488,0.4944204,4.1387,11.631,-25.0251,13.12667541292032,15.914048017678816,0.000296976,0.0017606
136,9.981961087367325e-05,1.5284660077766634e-05,70.49777718176112,3940.5194894754886,6000000000.0,0.569202,0.0091556,1.2882,0.4965711,-0.4883187,13.7735,-20.5166,11.080773117240119,14.174323292662411,0.0004134417,0.0021511
137,9.397938391496562e-05,1.4985060440610412e-05,65.75692636420881,3911.332414638109,6000000000.0,0.5658843000000001,0.0081735,1.3139,0.4961092,0.209073,13.5747,-23.1645,11.463158391549477,14.481002595170175,0.0003929006,0.0020726
138,8.622439857526136e-05,1.4961265219014825e-05,61.19749032662588,3872.7055264325277,6000000000.0,0.5601857,0.0071466,1.3477,0.4956032,1.2101,13.1856,-26.7006,11.89362150422107,14.946116898356639,0.000365408,0.0019787999999999997
139,7.587313071255564e-05,1.5325619134707817e-05,56.635891079377814,3831.774923339471,6000000000.0,0.5509904,0.0060273,1.3922,0.4950329,2.8537,12.4934,-29.9018,12.423646437181109,15.800454862639869,0.0003281301,0.0018563000000000002
