n,Io,W,Rb,Rd,fo,Vg,Vs,Vd,Vth,iip3,gain,s11,nf,FOM,PWR,gm
861,1.463730399598916e-05,8.702341073530034e-06,47.92431828810717,6486.976152457367,5000000000.0,0.4167299,0.0013173,1.1217,0.3990938,-10.3836,19.1465,-23.9332,10.2588990441372,18.538575015018004,5.47629e-05,0.0006292223
862,1.4579979920513567e-05,8.657892647164622e-06,48.005072012442405,6509.05099493792,5000000000.0,0.4167813,0.0013146,1.1218,0.39908780000000005,-10.3903,19.1473,-24.0555,10.26603428987815,18.541436484294067,5.45535e-05,0.0006267754
863,1.4522950297269038e-05,8.597069369309387e-06,47.97353203141897,6545.020296843238,5000000000.0,0.41691320000000004,0.0013085,1.1215,0.3990757,-10.3982,19.1598,-24.0412,10.282569329163,18.545081917010343,5.43367e-05,0.0006241031
864,1.4449022351400505e-05,8.554935754579561e-06,47.95541102355756,6567.330992922379,5000000000.0,0.4169045,0.0013019000000000001,1.1217,0.3990623,-10.3908,19.1547,-24.0411,10.3009080060753,18.547974393161454,5.40768e-05,0.0006212079
865,1.4405376772958678e-05,8.536377982359409e-06,48.03711195010795,6603.210366423417,5000000000.0,0.41687240000000003,0.0013000000000000002,1.1213,0.39905900000000005,-10.409,19.1636,-24.1622,10.302716198892137,18.55029003663509,5.39076e-05,0.0006192712
866,1.4347009660382073e-05,8.495512974202388e-06,48.00670594601736,6637.153601658485,5000000000.0,0.4169,0.0012941,1.1211,0.3990475,-10.4134,19.1706,-24.1463,10.31802331833163,18.553270037729824,5.36938e-05,0.000616789
867,1.4298985685666063e-05,8.459424263329634e-06,48.07750766233931,6670.5970328651365,5000000000.0,0.4169447,0.0012915000000000001,1.1208,0.3990423,-10.429,19.1798,-24.2573,10.32326620636809,18.55603090762108,5.35094e-05,0.0006145893999999999
868,1.4249953328329876e-05,8.420184443021995e-06,48.14178258325112,6701.970696325644,5000000000.0,0.4169967,0.0012887,1.1206,0.3990367,-10.4416,19.1871,-24.3605,10.329676800958188,18.5587955068004,5.33233e-05,0.0006123742999999999
869,1.4171583718593445e-05,8.381735412605228e-06,48.103171710780245,6719.875436998326,5000000000.0,0.4169561,0.0012814,1.121,0.39902190000000004,-10.4276,19.1771,-24.3342,10.350716658529171,18.561551706423554,5.30546e-05,0.0006094467
870,1.412348253171919e-05,8.347879500197646e-06,48.16678767646711,6738.565233830404,5000000000.0,0.4169834,0.0012789,1.1211,0.3990164,-10.4317,19.1764,-24.4358,10.357530545937855,18.563874102828485,5.2876199999999994e-05,0.0006073911999999999
871,1.4036532500144195e-05,8.297987961310696e-06,48.11930046309817,6755.823463971325,5000000000.0,0.416979,0.0012707999999999999,1.1216,0.3989996,-10.4142,19.1648,-24.4008,10.382244479907358,18.566990622567506,5.2579599999999994e-05,0.000604114
872,1.3988510818181656e-05,8.265835405402949e-06,48.175577528096134,6774.534768207966,5000000000.0,0.41699939999999996,0.0012681,1.1217,0.3989939,-10.4177,19.1639,-24.4934,10.389384987092235,18.569159911561393,5.24052e-05,0.0006021132
873,1.3953824968666236e-05,8.217808197717664e-06,48.22614339267894,6792.813238033265,5000000000.0,0.4171403,0.0012661,1.1217,0.39898930000000005,-10.4254,19.1699,-24.5767,10.395901135837802,18.57151576016597,5.22699e-05,0.0006003791999999999
874,1.3908375630468182e-05,8.187889397900503e-06,48.37582300211921,6825.194985097784,5000000000.0,0.4171595,0.0012657,1.1214,0.3989882,-10.4455,19.1763,-24.7978,10.394603972388033,18.57399126944904,5.20927e-05,0.0005982949
875,1.3862050056178161e-05,8.159922540407118e-06,48.41241953765251,6857.2109319603605,5000000000.0,0.41716570000000003,0.0012624,1.1212,0.3989819,-10.4559,19.1828,-24.8662,10.402064504694575,18.576311935705007,5.19199e-05,0.0005962948999999999
876,1.3814793060701853e-05,8.131057926896594e-06,48.52005678029528,6887.452543462726,5000000000.0,0.4171758,0.0012609,1.121,0.3989787,-10.4705,19.1875,-25.0347,10.404425335156184,18.57868716574624,5.17424e-05,0.0005942346
877,1.3767012209494104e-05,8.102098419914291e-06,48.51857325800387,6917.344556081501,5000000000.0,0.4171803,0.0012565999999999999,1.1209,0.3989704,-10.4757,19.1923,-25.0534,10.415497457536881,18.580980076030286,5.15655e-05,0.0005922042999999999
878,1.3718863882087774e-05,8.073699709802328e-06,48.63067161015667,6946.913030725156,5000000000.0,0.4171824,0.0012551,1.1207,0.3989672,-10.4899,19.1962,-25.2306,10.417815875384346,18.58335024824467,5.13851e-05,0.0005901245
879,1.3670097584114996e-05,8.045795273342546e-06,48.63382288926805,6962.301321689123,5000000000.0,0.4171788,0.0012511000000000002,1.1209,0.39895890000000006,-10.4851,19.1918,-25.2532,10.429633685383353,18.585348915919685,5.12127e-05,0.0005882023
880,1.3594840642107517e-05,8.002374065363776e-06,48.54011410737211,6978.004077122395,5000000000.0,0.4171769,0.0012427,1.1214,0.3989417,-10.4652,19.1817,-25.1476,10.45594419474459,18.58811813235892,5.0955199999999996e-05,0.0005853601
881,1.3532164322391184e-05,7.96000425253452e-06,48.54186880932198,7008.595088465097,5000000000.0,0.41720389999999996,0.0012373,1.1214,0.3989307,-10.4666,19.1835,-25.1763,10.471403118795575,18.591077345655528,5.0726399999999996e-05,0.0005827327999999999
882,1.3459280055459276e-05,7.91985179998372e-06,48.55936900940241,7025.0848899858665,5000000000.0,0.41718990000000006,0.0012317,1.1218,0.3989189,-10.4559,19.1725,-25.2264,10.48860922357526,18.593671418236923,5.0472499999999995e-05,0.000579931
883,1.3413066685172955e-05,7.895048510681466e-06,48.56141451358046,7055.326453220935,5000000000.0,0.41717970000000004,0.0012277,1.1216,0.39891109999999996,-10.461,19.1767,-25.2486,10.49908369672901,18.595853869191217,5.0303299999999997e-05,0.0005780062
884,1.3352168978834049e-05,7.856255503996484e-06,48.56492814409065,7085.2122819101,5000000000.0,0.41719740000000005,0.0012224999999999998,1.1217,0.39890050000000005,-10.4619,19.1776,-25.2794,10.514034760039934,18.598573116608385,5.00822e-05,0.0005754801999999999
885,1.3305638863909947e-05,7.832628288222947e-06,48.67268116933537,7113.831687624809,5000000000.0,0.4171789,0.0012211000000000001,1.1215,0.39889749999999996,-10.4746,19.18,-25.4539,10.516309060487766,18.600674510620923,4.9910699999999996e-05,0.0005735317
886,1.3269036991944553e-05,7.796215803199371e-06,48.67154263743014,7142.276378338339,5000000000.0,0.4172614,0.0012175,1.1213,0.39889040000000003,-10.4818,19.1883,-25.4716,10.52646183883909,18.602981144767053,4.9769e-05,0.0005717961
887,1.3231663724804763e-05,7.758182041830861e-06,48.67127948996958,7155.946433924239,5000000000.0,0.41735000000000005,0.0012142,1.1215,0.3988832,-10.4801,19.189,-25.4873,10.53750977330264,18.60507480293341,4.96338e-05,0.0005701648999999999
888,1.3170503055265353e-05,7.705542481722539e-06,48.560249001829725,7169.88910680579,5000000000.0,0.4174369,0.0012064999999999999,1.1219,0.398867,-10.4619,19.1836,-25.3518,10.563792206947085,18.60772220589618,4.94209e-05,0.0005677041
889,1.3108680609104536e-05,7.687169501754335e-06,48.659006601655136,7198.931544095356,5000000000.0,0.4173459,0.0012037,1.1219,0.3988612,-10.4676,19.1789,-25.5181,10.57017442008176,18.609860915940647,4.91991e-05,0.0005653036
